probe,gene
55705_at,IPO9
55706_at,NDC1
55707_at,NECAP2
55709_at,KBTBD4
55711_at,FAR2
55713_at,ZNF334
55714_at,TENM3
55715_at,DOK4
55716_at,LMBR1L
55717_at,WDR11
55718_at,POLR3E
55719_at,SLF2
55720_at,TSR1
55721_at,IQCC
55722_at,CEP72
55723_at,ASF1B
55726_at,INTS13
55727_at,BTBD7
55728_at,N4BP2
55729_at,ATF7IP
55731_at,FAM222B
55732_at,C1orf112
55733_at,HHAT
55734_at,ZFP64
55735_at,DNAJC11
55737_at,VPS35
55738_at,ARFGAP1
55739_at,NAXD
55740_at,ENAH
55741_at,EDEM2
55742_at,PARVA
55743_at,CHFR
55744_at,COA1
55745_at,AP5M1
55746_at,NUP133
55748_at,CNDP2
55749_at,CCAR1
55750_at,AGK
55751_at,TMEM184C
55752_at,42258
55753_at,OGDHL
55754_at,TMEM30A
55755_at,CDK5RAP2
55756_at,INTS9
55757_at,UGGT2
55758_at,RCOR3
55759_at,WDR12
55760_at,DHX32
55761_at,TTC17
55762_at,ZNF701
55763_at,EXOC1
55764_at,IFT122
55765_at,INAVA
55766_at,H2AFJ
55768_at,NGLY1
55769_at,ZNF83
55770_at,EXOC2
55771_at,PRR11
55773_at,TBC1D23
55775_at,TDP1
55776_at,SAYSD1
55777_at,MBD5
55778_at,ZNF839
55779_at,CFAP44
55780_at,ERMARD
55781_at,RIOK2
55783_at,CMTR2
55784_at,MCTP2
55785_at,FGD6
55786_at,ZNF415
55787_at,TXLNG
55788_at,LMBRD1
55789_at,DEPDC1B
55790_at,CSGALNACT1
55791_at,LRIF1
55793_at,MINDY1
55794_at,DDX28
55795_at,PCID2
55796_at,MBNL3
55798_at,METTL2B
55799_at,CACNA2D3
55800_at,SCN3B
55801_at,IL26
55802_at,DCP1A
55803_at,ADAP2
55805_at,LRP2BP
55806_at,HR
55808_at,ST6GALNAC1
55809_at,TRERF1
55810_at,FOXJ2
55811_at,ADCY10
55812_at,SPATA7
55813_at,UTP6
55814_at,BDP1
55815_at,TSNAXIP1
55816_at,DOK5
55818_at,KDM3A
55819_at,RNF130
55821_at,ALLC
55823_at,VPS11
55824_at,PAG1
55825_at,PECR
55827_at,DCAF6
55829_at,SELENOS
55830_at,GLT8D1
55831_at,EMC3
55832_at,CAND1
55833_at,UBAP2
55835_at,CENPJ
55837_at,EAPP
55839_at,CENPN
55840_at,EAF2
55841_at,WWC3
55843_at,ARHGAP15
55844_at,PPP2R2D
55845_at,BRK1
55846_at,ITFG2
55847_at,CISD1
55848_at,PLGRKT
55850_at,USE1
55851_at,PSENEN
55852_at,TEX2
55853_at,IDI2-AS1
55854_at,ZC3H15
55855_at,FAM45BP
55856_at,ACOT13
55857_at,KIZ
55858_at,TMEM165
55859_at,BEX1
55860_at,ACTR10
55861_at,DBNDD2
55862_at,ECHDC1
55863_at,TMEM126B
55867_at,SLC22A11
55869_at,HDAC8
55870_at,ASH1L
55872_at,PBK
55876_at,GSDMB
55879_at,GABRQ
55884_at,WSB2
55885_at,LMO3
55888_at,ZKSCAN7
55890_at,GPRC5C
55891_at,LENEP
55892_at,MYNN
55893_at,ZNF395
55897_at,MESP1
55898_at,UNC45A
55900_at,ZNF302
55901_at,THSD1
55902_at,ACSS2
55904_at,KMT2E
55905_at,RNF114
55906_at,ZC4H2
55907_at,CMAS
55908_at,ANGPTL8
55909_at,BIN3
55911_at,APOBR
55914_at,ERBIN
55915_at,LANCL2
55916_at,NXT2
55917_at,CTTNBP2NL
55920_at,RCC2
55922_at,NKRF
55924_at,INKA2
55929_at,DMAP1
55930_at,MYO5C
55937_at,APOM
55954_at,ZMAT5
55957_at,LIN37
55958_at,KLHL9
55959_at,SULF2
55964_at,42250
55966_at,AJAP1
55967_at,NDUFA12
55968_at,NSFL1C
55969_at,RAB5IF
55970_at,GNG12
55971_at,BAIAP2L1
55972_at,SLC25A40
55973_at,BCAP29
55974_at,SLC50A1
55975_at,KLHL7
55998_at,NXF5
55999_at,NXF4
56000_at,NXF3
56001_at,NXF2
56005_at,MYDGF
56006_at,SMG9
56033_at,BARX1
56034_at,PDGFC
56052_at,ALG1
56061_at,UBFD1
56062_at,KLHL4
56063_at,TMEM234
56097_at,PCDHGC5
56098_at,PCDHGC4
56099_at,PCDHGB7
56100_at,PCDHGB6
56101_at,PCDHGB5
56102_at,PCDHGB3
56103_at,PCDHGB2
56104_at,PCDHGB1
56105_at,PCDHGA11
56106_at,PCDHGA10
56107_at,PCDHGA9
56108_at,PCDHGA7
56109_at,PCDHGA6
56110_at,PCDHGA5
56111_at,PCDHGA4
56112_at,PCDHGA3
56113_at,PCDHGA2
56114_at,PCDHGA1
56120_at,PCDHGB8P
56121_at,PCDHB15
56122_at,PCDHB14
56123_at,PCDHB13
56124_at,PCDHB12
56125_at,PCDHB11
56126_at,PCDHB10
56127_at,PCDHB9
56128_at,PCDHB8
56129_at,PCDHB7
56130_at,PCDHB6
56131_at,PCDHB4
56132_at,PCDHB3
56133_at,PCDHB2
56134_at,PCDHAC2
56135_at,PCDHAC1
56136_at,PCDHA13
56137_at,PCDHA12
56138_at,PCDHA11
56139_at,PCDHA10
56140_at,PCDHA8
56141_at,PCDHA7
56142_at,PCDHA6
56143_at,PCDHA5
56144_at,PCDHA4
56145_at,PCDHA3
56146_at,PCDHA2
56147_at,PCDHA1
56154_at,TEX15
56155_at,TEX14
56156_at,TEX13B
56157_at,TEX13A
56158_at,TEX12
56159_at,TEX11
56160_at,NSMCE3
56163_at,RNF17
56164_at,STK31
56165_at,TDRD1
56169_at,GSDMC
56171_at,DNAH7
56172_at,ANKH
56180_at,MOSPD1
56181_at,MTFR1L
56203_at,LMOD3
56204_at,FAM214A
56241_at,SUSD2
56242_at,ZNF253
56243_at,KIAA1217
56244_at,BTNL2
56245_at,C21orf62
56246_at,MRAP
56252_at,YLPM1
56253_at,CRTAM
56254_at,RNF20
56255_at,TMX4
56256_at,SERTAD4
56257_at,MEPCE
56259_at,CTNNBL1
56260_at,C8orf44
56261_at,GPCPD1
56262_at,LRRC8A
56265_at,CPXM1
56267_at,KYAT3
56269_at,IRGC
56270_at,WDR45B
56271_at,BEX4
56287_at,GKN1
56288_at,PARD3
56300_at,IL36G
56301_at,SLC7A10
56302_at,TRPV5
56311_at,ANKRD7
56339_at,METTL3
56341_at,PRMT8
56342_at,PPAN
56344_at,CABP5
56413_at,LTB4R2
56474_at,CTPS2
56475_at,RPRM
56477_at,CCL28
56478_at,EIF4ENIF1
56479_at,KCNQ5
56521_at,DNAJC12
56547_at,MMP26
56548_at,CHST7
56603_at,CYP26B1
56605_at,ERO1B
56606_at,SLC2A9
56616_at,DIABLO
56623_at,INPP5E
56624_at,ASAH2
56647_at,BCCIP
56648_at,EIF5A2
56649_at,TMPRSS4
56650_at,CLDND1
56651_at,LINC00470
56652_at,TWNK
56654_at,NPDC1
56655_at,POLE4
56656_at,OR2S2
56658_at,TRIM39
56659_at,KCNK13
56660_at,KCNK12
56662_at,VTRNA1-3
56663_at,VTRNA1-2
56664_at,VTRNA1-1
56666_at,PANX2
56667_at,MUC13
56670_at,SUCNR1
56672_at,AKIP1
56673_at,C11orf16
56674_at,TMEM9B
56675_at,NRIP3
56676_at,ASCL3
56681_at,SAR1A
56683_at,CFAP298
56704_at,JPH1
56729_at,RETN
56731_at,SLC2A4RG
56751_at,BARHL1
56776_at,FMN2
56829_at,ZC3HAV1
56832_at,IFNK
56833_at,SLAMF8
56834_at,GPR137
56848_at,SPHK2
56849_at,TCEAL7
56850_at,GRIPAP1
56851_at,EMC7
56852_at,RAD18
56853_at,CELF4
56882_at,CDC42SE1
56884_at,FSTL5
56886_at,UGGT1
56888_at,KCMF1
56889_at,TM9SF3
56890_at,MDM1
56891_at,LGALS14
56892_at,TCIM
56893_at,UBQLN4
56894_at,AGPAT3
56895_at,AGPAT4
56896_at,DPYSL5
56897_at,WRNIP1
56898_at,BDH2
56899_at,ANKS1B
56900_at,TMEM167B
56901_at,NDUFA4L2
56902_at,PNO1
56903_at,PAPOLB
56904_at,SH3GLB2
56905_at,C15orf39
56906_at,THAP10
56907_at,SPIRE1
56910_at,STARD7
56911_at,MAP3K7CL
56912_at,IFT46
56913_at,C1GALT1
56914_at,OTOR
56915_at,EXOSC5
56916_at,SMARCAD1
56917_at,MEIS3
56918_at,C2orf83
56919_at,DHX33
56920_at,SEMA3G
56922_at,MCCC1
56923_at,NMUR2
56924_at,PAK6
56925_at,LXN
56926_at,NCLN
56927_at,GPR108
56928_at,SPPL2B
56929_at,FEM1C
56931_at,DUS3L
56934_at,CA10
56935_at,SMCO4
56936_at,CCDC177
56937_at,PMEPA1
56938_at,ARNTL2
56940_at,DUSP22
56941_at,HMCES
56942_at,CMC2
56943_at,ENY2
56944_at,OLFML3
56945_at,MRPS22
56946_at,EMSY
56947_at,MFF
56948_at,SDR39U1
56949_at,XAB2
56950_at,SMYD2
56951_at,C5orf15
56952_at,PRTFDC1
56953_at,NT5M
56954_at,NIT2
56955_at,MEPE
56956_at,LHX9
56957_at,OTUD7B
56961_at,SHD
56963_at,RGMA
56964_at,WDR93
56965_at,PARP6
56967_at,C14orf132
56969_at,RPL23AP32
56970_at,ATXN7L3
56971_at,CEACAM19
56975_at,FAM20C
56977_at,STOX2
56978_at,PRDM8
56979_at,PRDM9
56980_at,PRDM10
56981_at,PRDM11
56983_at,POGLUT1
56984_at,PSMG2
56985_at,ADPRM
56986_at,DTWD1
56987_at,BBX
56990_at,CDC42SE2
56992_at,KIF15
56993_at,TOMM22
56994_at,CHPT1
56995_at,TULP4
56996_at,SLC12A9
56997_at,COQ8A
56998_at,CTNNBIP1
56999_at,ADAMTS9
57001_at,SDHAF3
57002_at,YAE1
57003_at,CCDC47
57007_at,ACKR3
57010_at,CABP4
57016_at,AKR1B10
57017_at,COQ9
57018_at,CCNL1
57019_at,CIAPIN1
57020_at,VPS35L
57026_at,PDXP
57030_at,SLC17A7
57035_at,RSRP1
57037_at,ANKMY2
57038_at,RARS2
57045_at,TWSG1
57047_at,PLSCR2
57048_at,PLSCR3
57050_at,UTP3
57053_at,CHRNA10
57057_at,TBX20
57060_at,PCBP4
57061_at,HYMAI
57062_at,DDX24
57082_at,KNL1
57084_at,SLC17A6
57085_at,AGTRAP
57088_at,PLSCR4
57089_at,ENTPD7
57091_at,CASS4
57092_at,PCNP
57094_at,CPA6
57095_at,PITHD1
57096_at,RPGRIP1
57097_at,PARP11
57099_at,AVEN
57101_at,ANO2
57102_at,C12orf4
57103_at,TIGAR
57104_at,PNPLA2
57105_at,CYSLTR2
57106_at,NAT14
57107_at,PDSS2
57109_at,REXO4
57110_at,PLAAT1
57111_at,RAB25
57113_at,TRPC7
57115_at,PGLYRP4
57116_at,ZNF695
57117_at,INTS12
57118_at,CAMK1D
57119_at,EPPIN
57120_at,GOPC
57121_at,LPAR5
57122_at,NUP107
57124_at,CD248
57125_at,PLXDC1
57126_at,CD177
57127_at,RHBG
57128_at,LYRM4
57129_at,MRPL47
57130_at,ATP13A1
57132_at,CHMP1B
57134_at,MAN1C1
57136_at,APMAP
57139_at,RGL3
57140_at,RNPEPL1
57142_at,RTN4
57143_at,ADCK1
57144_at,PAK5
57146_at,TMEM159
57147_at,SCYL3
57148_at,RALGAPB
57149_at,LYRM1
57150_at,SMIM8
57151_at,LYZL6
57152_at,SLURP1
57153_at,SLC44A2
57154_at,SMURF1
57156_at,TMEM63C
57157_at,PHTF2
57158_at,JPH2
57159_at,TRIM54
57161_at,PELI2
57162_at,PELI1
57165_at,GJC2
57167_at,SALL4
57168_at,ASPHD2
57169_at,ZNFX1
57171_at,DOLPP1
57172_at,CAMK1G
57175_at,CORO1B
57176_at,VARS2
57178_at,ZMIZ1
57179_at,KIAA1191
57180_at,ACTR3B
57181_at,SLC39A10
57182_at,ANKRD50
57184_at,FAM219B
57185_at,NIPAL3
57186_at,RALGAPA2
57187_at,THOC2
57188_at,ADAMTSL3
57189_at,KIAA1147
57190_at,SELENON
57191_at,VN1R1
57192_at,MCOLN1
57194_at,ATP10A
57198_at,ATP8B2
57205_at,ATP10D
57209_at,ZNF248
57210_at,SLC45A4
57211_at,ADGRG6
57212_at,TP73-AS1
57213_at,SPRYD7
57214_at,CEMIP
57215_at,THAP11
57216_at,VANGL2
57217_at,TTC7A
57221_at,ARFGEF3
57222_at,ERGIC1
57223_at,PPP4R3B
57224_at,NHSL1
57226_at,LYRM2
57228_at,SMAGP
57231_at,SNX14
57232_at,ZNF630
57282_at,SLC4A10
57291_at,DANCR
57325_at,KAT14
57326_at,PBXIP1
57332_at,CBX8
57333_at,RCN3
57335_at,ZNF286A
57336_at,ZNF287
57337_at,SENP7
57338_at,JPH3
57343_at,ZNF304
57348_at,TTYH1
57369_at,GJD2
57379_at,AICDA
57380_at,MRS2
57381_at,RHOJ
57393_at,CLTRN
57396_at,CLK4
57402_at,S100A14
57403_at,RAB22A
57404_at,CYP20A1
57405_at,SPC25
57406_at,ABHD6
57407_at,NMRAL1
57408_at,LRTM1
57409_at,MIF4GD
57410_at,SCYL1
57414_at,RHBDD2
57415_at,C3orf14
57418_at,WDR18
57419_at,SLC24A3
57446_at,NDRG3
57447_at,NDRG2
57448_at,BIRC6
57449_at,PLEKHG5
57451_at,TENM2
57452_at,GALNT16
57453_at,DSCAML1
57455_at,REXO1
57456_at,KIAA1143
57458_at,TMCC3
57459_at,GATAD2B
57460_at,PPM1H
57461_at,ISY1
57462_at,MYORG
57463_at,AMIGO1
57464_at,STRIP2
57465_at,TBC1D24
57466_at,SCAF4
57467_at,HHATL
57468_at,SLC12A5
57469_at,PNMA8B
57470_at,LRRC47
57471_at,ERMN
57472_at,CNOT6
57473_at,ZNF512B
57474_at,ZNF490
57475_at,PLEKHH1
57476_at,GRAMD1B
57477_at,SHROOM4
57478_at,USP31
57479_at,PRR12
57480_at,PLEKHG1
57481_at,KIAA1210
57482_at,KIAA1211
57484_at,RNF150
57486_at,NLN
57488_at,ESYT2
57489_at,ODF2L
57491_at,AHRR
57492_at,ARID1B
57493_at,HEG1
57494_at,RIMKLB
57495_at,NWD2
57496_at,MRTFB
57497_at,LRFN2
57498_at,KIDINS220
57501_at,KIAA1257
57502_at,NLGN4X
57504_at,MTA3
57505_at,AARS2
57506_at,MAVS
57507_at,ZNF608
57508_at,INTS2
57509_at,MTUS1
57510_at,XPO5
57511_at,COG6
57512_at,GPR158
57513_at,CASKIN2
57514_at,ARHGAP31
57515_at,SERINC1
57519_at,STARD9
57520_at,HECW2
57521_at,RPTOR
57522_at,SRGAP1
57523_at,NYNRIN
57524_at,CASKIN1
57526_at,PCDH19
57528_at,KCTD16
57529_at,RTL9
57530_at,CGN
57531_at,HACE1
57532_at,NUFIP2
57533_at,TBC1D14
57534_at,MIB1
57535_at,KIAA1324
57536_at,KIAA1328
57537_at,SORCS2
57538_at,ALPK3
57539_at,WDR35
57540_at,DISP3
57541_at,ZNF398
57542_at,KLHL42
57544_at,TXNDC16
57545_at,CC2D2A
57546_at,PDP2
57547_at,ZNF624
57549_at,IGSF9
57551_at,TAOK1
57552_at,NCEH1
57553_at,MICAL3
57554_at,LRRC7
57555_at,NLGN2
57556_at,SEMA6A
57558_at,USP35
57559_at,STAMBPL1
57560_at,IFT80
57561_at,ARRDC3
57562_at,CEP126
57563_at,KLHL8
57565_at,KLHL14
57567_at,ZNF319
57568_at,SIPA1L2
57569_at,ARHGAP20
57570_at,TRMT5
57571_at,CARNS1
57572_at,DOCK6
57573_at,ZNF471
57574_at,42067
57575_at,PCDH10
57576_at,KIF17
57577_at,CCDC191
57578_at,UNC79
57579_at,FAM135A
57580_at,PREX1
57582_at,KCNT1
57583_at,TMEM181
57584_at,ARHGAP21
57585_at,CRAMP1
57586_at,SYT13
57587_at,CFAP97
57589_at,RIC1
57590_at,WDFY1
57591_at,MRTFA
57592_at,ZNF687
57593_at,EBF4
57594_at,HOMEZ
57595_at,PDZD4
57596_at,BEGAIN
57597_at,BAHCC1
57599_at,WDR48
57600_at,FNIP2
57602_at,USP36
57604_at,TRMT9B
57605_at,PITPNM2
57606_at,SLAIN2
57608_at,JCAD
57609_at,DIP2B
57610_at,RANBP10
57611_at,ISLR2
57613_at,FAM234B
57614_at,RELCH
57615_at,ZNF492
57616_at,TSHZ3
57617_at,VPS18
57619_at,SHROOM3
57620_at,STIM2
57621_at,ZBTB2
57622_at,LRFN1
57623_at,ZFAT
57624_at,NYAP2
57626_at,KLHL1
57628_at,DPP10
57630_at,SH3RF1
57631_at,LRCH2
57633_at,LRRN1
57634_at,EP400
57636_at,ARHGAP23
57639_at,CCDC146
57642_at,COL20A1
57643_at,ZSWIM5
57644_at,MYH7B
57645_at,POGK
57646_at,USP28
57647_at,DHX37
57648_at,KIAA1522
57649_at,PHF12
57650_at,CIP2A
57653_at,SUGT1P4-STRA6LP-CCDC180
57654_at,UVSSA
57655_at,GRAMD1A
57657_at,HCN3
57658_at,CALCOCO1
57659_at,ZBTB4
57661_at,PHRF1
57662_at,CAMSAP3
57663_at,USP29
57664_at,PLEKHA4
57665_at,RDH14
57666_at,FBRSL1
57669_at,EPB41L5
57670_at,KIAA1549
57673_at,BEND3
57674_at,RNF213
57677_at,ZFP14
57678_at,GPAM
57679_at,ALS2
57680_at,CHD8
57683_at,ZDBF2
57684_at,ZBTB26
57685_at,CACHD1
57687_at,VAT1L
57688_at,ZSWIM6
57689_at,LRRC4C
57690_at,TNRC6C
57691_at,KIAA1586
57692_at,MAGEE1
57693_at,ZNF317
57695_at,USP37
57696_at,DDX55
57697_at,FANCM
57698_at,SHTN1
57699_at,CPNE5
57700_at,FAM160B1
57701_at,NCKAP5L
57703_at,CWC22
57704_at,GBA2
57705_at,WDFY4
57706_at,DENND1A
57707_at,MEAK7
57708_at,MIER1
57709_at,SLC7A14
57710_at,KIAA1614
57711_at,ZNF529
57713_at,SFMBT2
57715_at,SEMA4G
57716_at,PRX
57717_at,PCDHB16
57718_at,PPP4R4
57719_at,ANO8
57720_at,GPR107
57721_at,METTL14
57722_at,IGDCC4
57724_at,EPG5
57727_at,NCOA5
57728_at,WDR19
57730_at,ANKRD36B
57731_at,SPTBN4
57732_at,ZFYVE28
57733_at,GBA3
57758_at,SCUBE2
57761_at,TRIB3
57763_at,ANKRA2
57786_at,RBAK
57787_at,MARK4
57794_at,SUGP1
57795_at,BRINP2
57798_at,GATAD1
57799_at,RAB40C
57801_at,HES4
57804_at,POLD4
57805_at,CCAR2
57817_at,HAMP
57818_at,G6PC2
57819_at,LSM2
57820_at,CCNB1IP1
57821_at,CCDC181
57822_at,GRHL3
57823_at,SLAMF7
57824_at,HMHB1
57826_at,RAP2C
57827_at,C6orf47
57828_at,CATSPERG
57829_at,ZP4
57830_at,KRTAP5-8
57834_at,CYP4F11
57835_at,SLC4A5
57862_at,ZNF410
57863_at,CADM3
57864_at,SLC46A2
58155_at,PTBP2
58157_at,NGB
58158_at,NEUROD4
58160_at,NFE4
58189_at,WFDC1
58190_at,CTDSP1
58191_at,CXCL16
58472_at,SQOR
58473_at,PLEKHB1
58475_at,MS4A7
58476_at,TP53INP2
58477_at,SRPRB
58478_at,ENOPH1
58480_at,RHOU
58483_at,LINC00474
58484_at,NLRC4
58485_at,TRAPPC1
58486_at,ZBED5
58487_at,CREBZF
58488_at,PCTP
58489_at,ABHD17C
58490_at,RPRD1B
58491_at,ZNF71
58492_at,ZNF77
58493_at,INIP
58494_at,JAM2
58495_at,OVOL2
58496_at,LY6G5B
58497_at,PRUNE1
58498_at,MYL7
58499_at,ZNF462
58500_at,ZNF250
58503_at,OPRPN
58504_at,ARHGAP22
58505_at,OSTC
58506_at,SCAF1
58508_at,KMT2C
58509_at,CACTIN
58510_at,PRODH2
58511_at,DNASE2B
58512_at,DLGAP3
58513_at,EPS15L1
58515_at,SELENOK
58516_at,SINHCAF
58517_at,RBM25
58524_at,DMRT3
58525_at,WIZ
58526_at,MID1IP1
58527_at,ABRACL
58528_at,RRAGD
58529_at,MYOZ1
58530_at,LY6G6D
58531_at,PRM3
58533_at,SNX6
58538_at,MPP4
58985_at,IL22RA1
58986_at,TMEM8A
59067_at,IL21
59082_at,CARD18
59084_at,ENPP5
59269_at,HIVEP3
59271_at,EVA1C
59272_at,ACE2
59274_at,TLNRD1
59277_at,NTN4
59283_at,CACNG8
59284_at,CACNG7
59285_at,CACNG6
59286_at,UBL5
59307_at,SIGIRR
59335_at,PRDM12
59336_at,PRDM13
59338_at,PLEKHA1
59339_at,PLEKHA2
59340_at,HRH4
59341_at,TRPV4
59342_at,SCPEP1
59343_at,SENP2
59344_at,ALOXE3
59345_at,GNB4
59348_at,ZNF350
59349_at,KLHL12
59350_at,RXFP1
59351_at,PBOV1
59352_at,LGR6
59353_at,TMEM35A
60312_at,AFAP1
60313_at,GPBP1L1
60314_at,C12orf10
60343_at,FAM3A
60370_at,AVPI1
60385_at,TSKS
60386_at,SLC25A19
60401_at,EDA2R
60412_at,EXOC4
60436_at,TGIF2
60437_at,CDH26
60467_at,BPESC1
60468_at,BACH2
60481_at,ELOVL5
60482_at,SLC5A7
60484_at,HAPLN2
60485_at,SAV1
60487_at,TRMT11
60488_at,MRPS35
60489_at,APOBEC3G
60490_at,PPCDC
60491_at,NIF3L1
60492_at,CCDC90B
60493_at,FASTKD5
60494_at,CCDC81
60495_at,HPSE2
60496_at,AASDHPPT
60506_at,NYX
60509_at,AGBL5
60526_at,LDAH
60528_at,ELAC2
60529_at,ALX4
60558_at,GUF1
60559_at,SPCS3
60560_at,NAA35
60561_at,RINT1
60592_at,SCOC
60598_at,KCNK15
60625_at,DHX35
60626_at,RIC8A
60672_at,MIIP
60673_at,ATG101
60674_at,GAS5
60675_at,PROK2
60676_at,PAPPA2
60677_at,CELF6
60678_at,EEFSEC
60680_at,CELF5
60681_at,FKBP10
60682_at,SMAP1
60684_at,TRAPPC11
60685_at,ZFAND3
60686_at,C14orf93
63027_at,SLC22A23
63035_at,BCORL1
63036_at,CELA2A
63826_at,SRR
63827_at,BCAN
63874_at,ABHD4
63875_at,MRPL17
63876_at,PKNOX2
63877_at,FAM204A
63891_at,RNF123
63892_at,THADA
63893_at,UBE2O
63894_at,VIPAS39
63895_at,PIEZO2
63897_at,HEATR6
63898_at,SH2D4A
63899_at,NSUN3
63901_at,FAM111A
63904_at,DUSP21
63905_at,MANBAL
63906_at,GPATCH3
63908_at,NAPB
63910_at,SLC17A9
63914_at,LINC01590
63916_at,ELMO2
63917_at,GALNT11
63920_at,ZBED8
63922_at,CHTF18
63923_at,TNN
63924_at,CIDEC
63925_at,ZNF335
63926_at,ANKEF1
63928_at,CHP2
63929_at,XPNPEP3
63930_at,LOC63930
63931_at,MRPS14
63932_at,CXorf56
63933_at,MCUR1
63934_at,ZNF667
63935_at,PCIF1
63939_at,FAM217B
63940_at,GPSM3
63941_at,NECAB3
63943_at,FKBPL
63946_at,DMRTC2
63948_at,DMRTB1
63950_at,DMRTA2
63951_at,DMRTA1
63967_at,CLSPN
63970_at,TP53AIP1
63971_at,KIF13A
63973_at,NEUROG2
63974_at,NEUROD6
63976_at,PRDM16
63977_at,PRDM15
63978_at,PRDM14
63979_at,FIGNL1
63982_at,ANO3
64002_at,PCGEM1
64005_at,MYO1G
64061_at,TSPYL2
64062_at,RBM26
64063_at,PRSS22
64065_at,PERP
64066_at,MMP27
64067_at,NPAS3
64072_at,CDH23
64073_at,C19orf33
64077_at,LHPP
64078_at,SLC28A3
64080_at,RBKS
64081_at,PBLD
64083_at,GOLPH3
64084_at,CLSTN2
64087_at,MCCC2
64089_at,SNX16
64090_at,GAL3ST2
64091_at,POPDC2
64092_at,SAMSN1
64093_at,SMOC1
64094_at,SMOC2
64096_at,GFRA4
64097_at,EPB41L4A
64098_at,PARVG
64100_at,ELSPBP1
64101_at,LRRC4
64102_at,TNMD
64105_at,CENPK
64106_at,NPFFR1
64108_at,RTP4
64109_at,CRLF2
64110_at,MAGEF1
64111_at,NPVF
64112_at,MOAP1
64114_at,TMBIM1
64115_at,VSIR
64116_at,SLC39A8
64118_at,DUS1L
64121_at,RRAGC
64122_at,FN3K
64123_at,ADGRL4
64127_at,NOD2
64129_at,TINAGL1
64130_at,LIN7B
64131_at,XYLT1
64132_at,XYLT2
64135_at,IFIH1
64137_at,ABCG4
64145_at,RBSN
64146_at,PDF
64147_at,KIF9
64149_at,C17orf75
64150_at,DIO3OS
64151_at,NCAPG
64167_at,ERAP2
64168_at,NECAB1
64170_at,CARD9
64172_at,OSGEPL1
64174_at,DPEP2
64175_at,P3H1
64180_at,DPEP3
64184_at,EDDM3B
64207_at,IRF2BPL
64208_at,POPDC3
64210_at,MMS19
64211_at,LHX5
64215_at,DNAJC1
64216_at,TFB2M
64218_at,SEMA4A
64219_at,PJA1
64220_at,STRA6
64221_at,ROBO3
64222_at,TOR3A
64223_at,MLST8
64224_at,HERPUD2
64225_at,ATL2
64231_at,MS4A6A
64232_at,MS4A5
64236_at,PDLIM2
64240_at,ABCG5
64241_at,ABCG8
64282_at,TENT4B
64283_at,ARHGEF28
64284_at,RAB17
64285_at,RHBDF1
64288_at,ZSCAN31
64318_at,NOC3L
64319_at,FBRS
64320_at,RNF25
64321_at,SOX17
64324_at,NSD1
64326_at,COP1
64327_at,LMBR1
64328_at,XPO4
64332_at,NFKBIZ
64333_at,ARHGAP9
64342_at,HS1BP3
64343_at,AZI2
64344_at,HIF3A
64359_at,NXN
64374_at,SIL1
64375_at,IKZF4
64376_at,IKZF5
64377_at,CHST8
64386_at,MMP25
64388_at,GREM2
64393_at,ZMAT3
64395_at,GMCL1
64396_at,GMCL2
64397_at,ZNF106
64398_at,MPP5
64399_at,HHIP
64400_at,AKTIP
64403_at,CDH24
64405_at,CDH22
64407_at,RGS18
64409_at,GALNT17
64410_at,KLHL25
64411_at,ARAP3
64412_at,GZF1
64417_at,TMEM267
64418_at,TMEM168
64419_at,MTMR14
64420_at,SUSD1
64421_at,DCLRE1C
64422_at,ATG3
64423_at,INF2
64425_at,POLR1E
64426_at,SUDS3
64427_at,TTC31
64428_at,CIAO3
64429_at,ZDHHC6
64430_at,PCNX4
64431_at,ACTR6
64432_at,MRPS25
64434_at,NOM1
64446_at,DNAI2
64478_at,CSMD1
64499_at,TPSB2
64506_at,CPEB1
64518_at,TEKT3
64577_at,ALDH8A1
64579_at,NDST4
64581_at,CLEC7A
64582_at,GPR135
64593_at,RBMY3AP
64595_at,TTTY15
64598_at,MOSPD3
64599_at,GIGYF1
64600_at,PLA2G2F
64601_at,VPS16
64641_at,EBF2
64645_at,MFSD14A
64648_at,SPANXD
64651_at,CSRNP1
64682_at,ANAPC1
64689_at,GORASP1
64693_at,CTAGE1
64699_at,TMPRSS3
64708_at,COPS7B
64710_at,NUCKS1
64711_at,HS3ST6
64714_at,PDIA2
64718_at,UNKL
64735_at,LINC00254
64743_at,WDR13
64744_at,SMAP2
64745_at,METTL17
64746_at,ACBD3
64747_at,MFSD1
64748_at,PLPPR2
64750_at,SMURF2
64753_at,CCDC136
64754_at,SMYD3
64755_at,C16orf58
64756_at,ATPAF1
64757_at,42064
64759_at,TNS3
64760_at,FAM160B2
64761_at,PARP12
64762_at,GAREM1
64763_at,ZNF574
64764_at,CREB3L2
64766_at,S100PBP
64768_at,IPPK
64769_at,MEAF6
64770_at,CCDC14
64771_at,ILRUN
64772_at,ENGASE
64773_at,PCED1A
64776_at,C11orf1
64777_at,RMND5B
64778_at,FNDC3B
64779_at,MTHFSD
64780_at,MICAL1
64781_at,CERK
64782_at,AEN
64783_at,RBM15
64784_at,CRTC3
64785_at,GINS3
64786_at,TBC1D15
64787_at,EPS8L2
64788_at,LMF1
64789_at,EXO5
64792_at,IFT22
64793_at,CEP85
64794_at,DDX31
64795_at,RMND5A
