probe,gene
ENSG00000164162_at,ANAPC10
ENSG00000164163_at,ABCE1
ENSG00000164164_at,OTUD4
ENSG00000164167_at,LSM6
ENSG00000164168_at,TMEM184C
ENSG00000164169_at,PRMT9
ENSG00000164171_at,ITGA2
ENSG00000164172_at,MOCS2
ENSG00000164175_at,SLC45A2
ENSG00000164176_at,EDIL3
ENSG00000164180_at,TMEM161B
ENSG00000164181_at,ELOVL7
ENSG00000164185_at,ZNF474
ENSG00000164187_at,LMBRD2
ENSG00000164188_at,RANBP3L
ENSG00000164190_at,NIPBL
ENSG00000164197_at,RNF180
ENSG00000164199_at,ADGRV1
ENSG00000164209_at,SLC25A46
ENSG00000164211_at,STARD4
ENSG00000164219_at,PGGT1B
ENSG00000164220_at,F2RL2
ENSG00000164221_at,CCDC112
ENSG00000164237_at,CMBL
ENSG00000164241_at,C5orf63
ENSG00000164244_at,PRRC1
ENSG00000164251_at,F2RL1
ENSG00000164252_at,AGGF1
ENSG00000164253_at,WDR41
ENSG00000164256_at,PRDM9
ENSG00000164258_at,NDUFS4
ENSG00000164265_at,SCGB3A2
ENSG00000164266_at,SPINK1
ENSG00000164270_at,HTR4
ENSG00000164283_at,ESM1
ENSG00000164284_at,GRPEL2
ENSG00000164287_at,CDC20B
ENSG00000164291_at,ARSK
ENSG00000164292_at,RHOBTB3
ENSG00000164294_at,GPX8
ENSG00000164296_at,TIGD6
ENSG00000164299_at,SPZ1
ENSG00000164303_at,ENPP6
ENSG00000164304_at,CAGE1
ENSG00000164305_at,CASP3
ENSG00000164306_at,PRIMPOL
ENSG00000164307_at,ERAP1
ENSG00000164308_at,ERAP2
ENSG00000164309_at,CMYA5
ENSG00000164318_at,EGFLAM
ENSG00000164323_at,CFAP97
ENSG00000164325_at,TMEM174
ENSG00000164326_at,CARTPT
ENSG00000164327_at,RICTOR
ENSG00000164329_at,TENT2
ENSG00000164330_at,EBF1
ENSG00000164331_at,ANKRA2
ENSG00000164332_at,UBLCP1
ENSG00000164334_at,FAM170A
ENSG00000164338_at,UTP15
ENSG00000164342_at,TLR3
ENSG00000164344_at,KLKB1
ENSG00000164347_at,GFM2
ENSG00000164362_at,TERT
ENSG00000164363_at,SLC6A18
ENSG00000164366_at,CCDC127
ENSG00000164379_at,FOXQ1
ENSG00000164385_at,LINC01600
ENSG00000164393_at,ADGRF2
ENSG00000164398_at,ACSL6
ENSG00000164399_at,IL3
ENSG00000164400_at,CSF2
ENSG00000164402_at,SEPTIN8
ENSG00000164403_at,SHROOM1
ENSG00000164404_at,GDF9
ENSG00000164405_at,UQCRQ
ENSG00000164406_at,LEAP2
ENSG00000164414_at,SLC35A1
ENSG00000164418_at,GRIK2
ENSG00000164430_at,CGAS
ENSG00000164434_at,FABP7
ENSG00000164438_at,TLX3
ENSG00000164440_at,TXLNB
ENSG00000164442_at,CITED2
ENSG00000164451_at,CALHM4
ENSG00000164458_at,TBXT
ENSG00000164463_at,CREBRF
ENSG00000164465_at,DCBLD1
ENSG00000164466_at,SFXN1
ENSG00000164483_at,SAMD3
ENSG00000164484_at,TMEM200A
ENSG00000164485_at,IL22RA2
ENSG00000164488_at,DACT2
ENSG00000164494_at,PDSS2
ENSG00000164506_at,STXBP5
ENSG00000164509_at,IL31RA
ENSG00000164512_at,ANKRD55
ENSG00000164520_at,RAET1E
ENSG00000164530_at,PI16
ENSG00000164532_at,TBX20
ENSG00000164535_at,DAGLB
ENSG00000164542_at,KIAA0895
ENSG00000164543_at,STK17A
ENSG00000164548_at,TRA2A
ENSG00000164574_at,GALNT10
ENSG00000164576_at,SAP30L
ENSG00000164587_at,RPS14
ENSG00000164588_at,HCN1
ENSG00000164591_at,MYOZ3
ENSG00000164597_at,COG5
ENSG00000164600_at,NEUROD6
ENSG00000164603_at,BMT2
ENSG00000164604_at,GPR85
ENSG00000164609_at,SLU7
ENSG00000164610_at,RP9
ENSG00000164611_at,PTTG1
ENSG00000164615_at,CAMLG
ENSG00000164616_at,FBXL21P
ENSG00000164619_at,BMPER
ENSG00000164620_at,RELL2
ENSG00000164621_at,SMAD5-AS1
ENSG00000164626_at,KCNK5
ENSG00000164627_at,KIF6
ENSG00000164631_at,ZNF12
ENSG00000164638_at,SLC29A4
ENSG00000164645_at,TEX47
ENSG00000164647_at,STEAP1
ENSG00000164649_at,CDCA7L
ENSG00000164651_at,SP8
ENSG00000164654_at,MIOS
ENSG00000164659_at,KIAA1324L
ENSG00000164663_at,USP49
ENSG00000164669_at,INTS4P1
ENSG00000164674_at,SYTL3
ENSG00000164675_at,IQUB
ENSG00000164683_at,HEY1
ENSG00000164684_at,ZNF704
ENSG00000164690_at,SHH
ENSG00000164691_at,TAGAP
ENSG00000164692_at,COL1A2
ENSG00000164694_at,FNDC1
ENSG00000164695_at,CHMP4C
ENSG00000164707_at,SLC13A4
ENSG00000164708_at,PGAM2
ENSG00000164713_at,BRI3
ENSG00000164715_at,LMTK2
ENSG00000164729_at,SLC35G3
ENSG00000164733_at,CTSB
ENSG00000164736_at,SOX17
ENSG00000164741_at,DLC1
ENSG00000164742_at,ADCY1
ENSG00000164743_at,C8orf48
ENSG00000164744_at,SUN3
ENSG00000164746_at,C7orf57
ENSG00000164749_at,HNF4G
ENSG00000164751_at,PEX2
ENSG00000164754_at,RAD21
ENSG00000164756_at,SLC30A8
ENSG00000164758_at,MED30
ENSG00000164761_at,TNFRSF11B
ENSG00000164764_at,SBSPON
ENSG00000164776_at,PHKG1
ENSG00000164778_at,EN2
ENSG00000164794_at,KCNV1
ENSG00000164796_at,CSMD3
ENSG00000164808_at,SPIDR
ENSG00000164815_at,ORC5
ENSG00000164816_at,DEFA5
ENSG00000164818_at,DNAAF5
ENSG00000164821_at,DEFA4
ENSG00000164822_at,DEFA6
ENSG00000164823_at,OSGIN2
ENSG00000164825_at,DEFB1
ENSG00000164828_at,SUN1
ENSG00000164830_at,OXR1
ENSG00000164841_at,TMEM74
ENSG00000164849_at,GPR146
ENSG00000164850_at,GPER1
ENSG00000164855_at,TMEM184A
ENSG00000164867_at,NOS3
ENSG00000164871_at,SPAG11B
ENSG00000164877_at,MICALL2
ENSG00000164879_at,CA3
ENSG00000164880_at,INTS1
ENSG00000164885_at,CDK5
ENSG00000164889_at,SLC4A2
ENSG00000164893_at,SLC7A13
ENSG00000164896_at,FASTK
ENSG00000164897_at,TMUB1
ENSG00000164902_at,PHAX
ENSG00000164904_at,ALDH7A1
ENSG00000164916_at,FOXK1
ENSG00000164919_at,COX6C
ENSG00000164920_at,OSR2
ENSG00000164924_at,YWHAZ
ENSG00000164929_at,BAALC
ENSG00000164930_at,FZD6
ENSG00000164932_at,CTHRC1
ENSG00000164933_at,SLC25A32
ENSG00000164934_at,DCAF13
ENSG00000164935_at,DCSTAMP
ENSG00000164938_at,TP53INP1
ENSG00000164941_at,INTS8
ENSG00000164944_at,VIRMA
ENSG00000164946_at,FREM1
ENSG00000164949_at,GEM
ENSG00000164951_at,PDP1
ENSG00000164953_at,TMEM67
ENSG00000164961_at,WASHC5
ENSG00000164967_at,RPP25L
ENSG00000164970_at,FAM219A
ENSG00000164972_at,C9orf24
ENSG00000164975_at,SNAPC3
ENSG00000164976_at,MYORG
ENSG00000164978_at,NUDT2
ENSG00000164983_at,TMEM65
ENSG00000164985_at,PSIP1
ENSG00000164989_at,CCDC171
ENSG00000165006_at,UBAP1
ENSG00000165023_at,DIRAS2
ENSG00000165025_at,SYK
ENSG00000165028_at,NIPSNAP3B
ENSG00000165029_at,ABCA1
ENSG00000165030_at,NFIL3
ENSG00000165046_at,LETM2
ENSG00000165059_at,PRKACG
ENSG00000165060_at,FXN
ENSG00000165061_at,ZMAT4
ENSG00000165066_at,NKX6-3
ENSG00000165071_at,TMEM71
ENSG00000165072_at,MAMDC2
ENSG00000165076_at,PRSS37
ENSG00000165078_at,CPA6
ENSG00000165084_at,C8orf34
ENSG00000165091_at,TMC1
ENSG00000165092_at,ALDH1A1
ENSG00000165097_at,KDM1B
ENSG00000165102_at,HGSNAT
ENSG00000165105_at,RASEF
ENSG00000165113_at,GKAP1
ENSG00000165118_at,C9orf64
ENSG00000165119_at,HNRNPK
ENSG00000165120_at,SSMEM1
ENSG00000165124_at,SVEP1
ENSG00000165125_at,TRPV6
ENSG00000165131_at,LLCFC1
ENSG00000165138_at,ANKS6
ENSG00000165140_at,FBP1
ENSG00000165152_at,TMEM246
ENSG00000165164_at,CFAP47
ENSG00000165169_at,DYNLT3
ENSG00000165171_at,METTL27
ENSG00000165175_at,MID1IP1
ENSG00000165181_at,SHOC1
ENSG00000165182_at,CXorf58
ENSG00000165185_at,KIAA1958
ENSG00000165186_at,PTCHD1
ENSG00000165188_at,RNF183
ENSG00000165192_at,ASB11
ENSG00000165194_at,PCDH19
ENSG00000165195_at,PIGA
ENSG00000165197_at,VEGFD
ENSG00000165209_at,STRBP
ENSG00000165215_at,CLDN3
ENSG00000165219_at,GAPVD1
ENSG00000165233_at,CARD19
ENSG00000165238_at,WNK2
ENSG00000165240_at,ATP7A
ENSG00000165244_at,ZNF367
ENSG00000165246_at,NLGN4Y
ENSG00000165259_at,HDX
ENSG00000165264_at,NDUFB6
ENSG00000165269_at,AQP7
ENSG00000165271_at,NOL6
ENSG00000165272_at,AQP3
ENSG00000165280_at,VCP
ENSG00000165282_at,PIGO
ENSG00000165283_at,STOML2
ENSG00000165288_at,BRWD3
ENSG00000165300_at,SLITRK5
ENSG00000165304_at,MELK
ENSG00000165309_at,ARMC3
ENSG00000165312_at,OTUD1
ENSG00000165322_at,ARHGAP12
ENSG00000165323_at,FAT3
ENSG00000165325_at,DEUP1
ENSG00000165338_at,HECTD2
ENSG00000165349_at,SLC7A3
ENSG00000165355_at,FBXO33
ENSG00000165359_at,INTS6L
ENSG00000165370_at,GPR101
ENSG00000165376_at,CLDN2
ENSG00000165379_at,LRFN5
ENSG00000165392_at,WRN
ENSG00000165406_at,MARCH8
ENSG00000165409_at,TSHR
ENSG00000165410_at,CFL2
ENSG00000165416_at,SUGT1
ENSG00000165417_at,GTF2A1
ENSG00000165424_at,ZCCHC24
ENSG00000165434_at,PGM2L1
ENSG00000165443_at,PHYHIPL
ENSG00000165449_at,SLC16A9
ENSG00000165457_at,FOLR2
ENSG00000165458_at,INPPL1
ENSG00000165462_at,PHOX2A
ENSG00000165471_at,MBL2
ENSG00000165474_at,GJB2
ENSG00000165475_at,CRYL1
ENSG00000165476_at,REEP3
ENSG00000165478_at,HEPACAM
ENSG00000165480_at,SKA3
ENSG00000165487_at,MICU2
ENSG00000165490_at,DDIAS
ENSG00000165494_at,PCF11
ENSG00000165495_at,PKNOX2
ENSG00000165496_at,RPL10L
ENSG00000165501_at,LRR1
ENSG00000165506_at,DNAAF2
ENSG00000165507_at,DEPP1
ENSG00000165509_at,MAGEC3
ENSG00000165511_at,C10orf25
ENSG00000165512_at,ZNF22
ENSG00000165516_at,KLHDC2
ENSG00000165521_at,EML5
ENSG00000165525_at,NEMF
ENSG00000165526_at,RPUSD4
ENSG00000165527_at,ARF6
ENSG00000165533_at,TTC8
ENSG00000165548_at,TMEM63C
ENSG00000165553_at,NGB
ENSG00000165555_at,NOXRED1
ENSG00000165556_at,CDX2
ENSG00000165566_at,AMER2
ENSG00000165568_at,AKR1E2
ENSG00000165572_at,KBTBD6
ENSG00000165583_at,SSX5
ENSG00000165584_at,SSX3
ENSG00000165588_at,OTX2
ENSG00000165591_at,FAAH2
ENSG00000165609_at,NUDT5
ENSG00000165617_at,DACT1
ENSG00000165621_at,OXGR1
ENSG00000165623_at,UCMA
ENSG00000165626_at,BEND7
ENSG00000165629_at,ATP5F1C
ENSG00000165632_at,TAF3
ENSG00000165633_at,VSTM4
ENSG00000165643_at,SOHLH1
ENSG00000165644_at,COMTD1
ENSG00000165646_at,SLC18A2
ENSG00000165650_at,PDZD8
ENSG00000165655_at,ZNF503
ENSG00000165660_at,ABRAXAS2
ENSG00000165661_at,QSOX2
ENSG00000165669_at,FAM204A
ENSG00000165671_at,NSD1
ENSG00000165672_at,PRDX3
ENSG00000165675_at,ENOX2
ENSG00000165678_at,GHITM
ENSG00000165682_at,CLEC1B
ENSG00000165684_at,SNAPC4
ENSG00000165685_at,TMEM52B
ENSG00000165688_at,PMPCA
ENSG00000165689_at,ENTR1
ENSG00000165694_at,FRMD7
ENSG00000165695_at,AK8
ENSG00000165698_at,SPACA9
ENSG00000165699_at,TSC1
ENSG00000165702_at,GFI1B
ENSG00000165704_at,HPRT1
ENSG00000165714_at,BORCS5
ENSG00000165716_at,DIPK1B
ENSG00000165724_at,ZMYND19
ENSG00000165730_at,STOX1
ENSG00000165731_at,RET
ENSG00000165732_at,DDX21
ENSG00000165733_at,BMS1
ENSG00000165752_at,STK32C
ENSG00000165757_at,JCAD
ENSG00000165775_at,FUNDC2
ENSG00000165782_at,PIP4P1
ENSG00000165792_at,METTL17
ENSG00000165794_at,SLC39A2
ENSG00000165795_at,NDRG2
ENSG00000165799_at,RNASE7
ENSG00000165801_at,ARHGEF40
ENSG00000165802_at,NSMF
ENSG00000165804_at,ZNF219
ENSG00000165805_at,C12orf50
ENSG00000165806_at,CASP7
ENSG00000165807_at,PPP1R36
ENSG00000165810_at,BTNL9
ENSG00000165813_at,CCDC186
ENSG00000165819_at,METTL3
ENSG00000165821_at,SALL2
ENSG00000165832_at,TRUB1
ENSG00000165841_at,CYP2C19
ENSG00000165861_at,ZFYVE1
ENSG00000165863_at,C10orf82
ENSG00000165868_at,HSPA12A
ENSG00000165879_at,FRAT1
ENSG00000165886_at,UBTD1
ENSG00000165887_at,ANKRD2
ENSG00000165891_at,E2F7
ENSG00000165895_at,ARHGAP42
ENSG00000165898_at,ISCA2
ENSG00000165899_at,OTOGL
ENSG00000165905_at,LARGE2
ENSG00000165912_at,PACSIN3
ENSG00000165914_at,TTC7B
ENSG00000165915_at,SLC39A13
ENSG00000165916_at,PSMC3
ENSG00000165917_at,RAPSN
ENSG00000165923_at,AGBL2
ENSG00000165929_at,TC2N
ENSG00000165934_at,CPSF2
ENSG00000165943_at,MOAP1
ENSG00000165948_at,IFI27L1
ENSG00000165949_at,IFI27
ENSG00000165953_at,SERPINA12
ENSG00000165959_at,CLMN
ENSG00000165966_at,PDZRN4
ENSG00000165970_at,SLC6A5
ENSG00000165973_at,NELL1
ENSG00000165983_at,PTER
ENSG00000165995_at,CACNB2
ENSG00000165996_at,HACD1
ENSG00000165997_at,ARL5B
ENSG00000166002_at,SMCO4
ENSG00000166004_at,CEP295
ENSG00000166006_at,KCNC2
ENSG00000166012_at,TAF1D
ENSG00000166016_at,ABTB2
ENSG00000166024_at,R3HCC1L
ENSG00000166025_at,AMOTL1
ENSG00000166033_at,HTRA1
ENSG00000166035_at,LIPC
ENSG00000166037_at,CEP57
ENSG00000166046_at,TCP11L2
ENSG00000166049_at,PASD1
ENSG00000166068_at,SPRED1
ENSG00000166069_at,TMCO5A
ENSG00000166073_at,GPR176
ENSG00000166086_at,JAM3
ENSG00000166090_at,IL25
ENSG00000166091_at,CMTM5
ENSG00000166105_at,GLB1L3
ENSG00000166106_at,ADAMTS15
ENSG00000166111_at,SVOP
ENSG00000166118_at,SPATA19
ENSG00000166123_at,GPT2
ENSG00000166126_at,AMN
ENSG00000166128_at,RAB8B
ENSG00000166130_at,IKBIP
ENSG00000166133_at,RPUSD2
ENSG00000166135_at,HIF1AN
ENSG00000166140_at,ZFYVE19
ENSG00000166143_at,PPP1R14D
ENSG00000166145_at,SPINT1
ENSG00000166147_at,FBN1
ENSG00000166148_at,AVPR1A
ENSG00000166152_at,C16orf78
ENSG00000166153_at,DEPDC4
ENSG00000166159_at,LRTM2
ENSG00000166164_at,BRD7
ENSG00000166165_at,CKB
ENSG00000166166_at,TRMT61A
ENSG00000166167_at,BTRC
ENSG00000166169_at,POLL
ENSG00000166170_at,BAG5
ENSG00000166171_at,DPCD
ENSG00000166173_at,LARP6
ENSG00000166181_at,API5
ENSG00000166183_at,ASPG
ENSG00000166188_at,ZNF319
ENSG00000166189_at,HPS6
ENSG00000166192_at,SENP8
ENSG00000166197_at,NOLC1
ENSG00000166199_at,ALKBH3
ENSG00000166200_at,COPS2
ENSG00000166206_at,GABRB3
ENSG00000166211_at,SPIC
ENSG00000166220_at,TBATA
ENSG00000166224_at,SGPL1
ENSG00000166225_at,FRS2
ENSG00000166226_at,CCT2
ENSG00000166228_at,PCBD1
ENSG00000166233_at,ARIH1
ENSG00000166246_at,C16orf71
ENSG00000166250_at,CLMP
ENSG00000166257_at,SCN3B
ENSG00000166260_at,COX11
ENSG00000166261_at,ZNF202
ENSG00000166262_at,FAM227B
ENSG00000166263_at,STXBP4
ENSG00000166265_at,CYYR1
ENSG00000166266_at,CUL5
ENSG00000166268_at,MYRFL
ENSG00000166272_at,WBP1L
ENSG00000166275_at,BORCS7
ENSG00000166289_at,PLEKHF1
ENSG00000166292_at,TMEM100
ENSG00000166295_at,ANAPC16
ENSG00000166311_at,SMPD1
ENSG00000166313_at,APBB1
ENSG00000166317_at,SYNPO2L
ENSG00000166321_at,NUDT13
ENSG00000166323_at,C11orf65
ENSG00000166326_at,TRIM44
ENSG00000166329_at,CCDC182
ENSG00000166333_at,ILK
ENSG00000166337_at,TAF10
ENSG00000166340_at,TPP1
ENSG00000166341_at,DCHS1
ENSG00000166342_at,NETO1
ENSG00000166343_at,MSS51
ENSG00000166347_at,CYB5A
ENSG00000166348_at,USP54
ENSG00000166349_at,RAG1
ENSG00000166352_at,C11orf74
ENSG00000166359_at,WDR88
ENSG00000166363_at,OR10A5
ENSG00000166377_at,ATP9B
ENSG00000166387_at,PPFIBP2
ENSG00000166391_at,MOGAT2
ENSG00000166394_at,CYB5R2
ENSG00000166396_at,SERPINB7
ENSG00000166398_at,KIAA0355
ENSG00000166401_at,SERPINB8
ENSG00000166402_at,TUB
ENSG00000166405_at,RIC3
ENSG00000166407_at,LMO1
ENSG00000166411_at,IDH3A
ENSG00000166415_at,WDR72
ENSG00000166426_at,CRABP1
ENSG00000166428_at,PLD4
ENSG00000166432_at,ZMAT1
ENSG00000166435_at,XRRA1
ENSG00000166436_at,TRIM66
ENSG00000166439_at,RNF169
ENSG00000166441_at,RPL27A
ENSG00000166444_at,ST5
ENSG00000166446_at,CDYL2
ENSG00000166448_at,TMEM130
ENSG00000166450_at,PRTG
ENSG00000166451_at,CENPN
ENSG00000166452_at,AKIP1
ENSG00000166454_at,ATMIN
ENSG00000166455_at,C16orf46
ENSG00000166471_at,TMEM41B
ENSG00000166473_at,PKD1L2
ENSG00000166477_at,LEO1
ENSG00000166478_at,ZNF143
ENSG00000166479_at,TMX3
ENSG00000166482_at,MFAP4
ENSG00000166483_at,WEE1
ENSG00000166484_at,MAPK7
ENSG00000166501_at,PRKCB
ENSG00000166503_at,HDGFL3
ENSG00000166507_at,NDST2
ENSG00000166508_at,MCM7
ENSG00000166509_at,CLEC3A
ENSG00000166510_at,CCDC68
ENSG00000166523_at,CLEC4E
ENSG00000166526_at,ZNF3
ENSG00000166527_at,CLEC4D
ENSG00000166529_at,ZSCAN21
ENSG00000166532_at,RIMKLB
ENSG00000166535_at,A2ML1
ENSG00000166546_at,BEAN1
ENSG00000166557_at,TMED3
ENSG00000166562_at,SEC11C
ENSG00000166575_at,TMEM135
ENSG00000166578_at,IQCD
ENSG00000166579_at,NDEL1
ENSG00000166582_at,CENPV
ENSG00000166589_at,CDH16
ENSG00000166592_at,RRAD
ENSG00000166595_at,CIAO2B
ENSG00000166596_at,CFAP52
ENSG00000166598_at,HSP90B1
ENSG00000166603_at,MC4R
ENSG00000166619_at,BLCAP
ENSG00000166634_at,SERPINB12
ENSG00000166669_at,ATF7IP2
ENSG00000166670_at,MMP10
ENSG00000166676_at,TVP23A
ENSG00000166681_at,BEX3
ENSG00000166682_at,TMPRSS5
ENSG00000166685_at,COG1
ENSG00000166689_at,PLEKHA7
ENSG00000166704_at,ZNF606
ENSG00000166707_at,ZCCHC18
ENSG00000166710_at,B2M
ENSG00000166716_at,ZNF592
ENSG00000166734_at,CASC4
ENSG00000166736_at,HTR3A
ENSG00000166741_at,NNMT
ENSG00000166743_at,ACSM1
ENSG00000166747_at,AP1G1
ENSG00000166750_at,SLFN5
ENSG00000166770_at,ZNF667-AS1
ENSG00000166780_at,BMERB1
ENSG00000166783_at,MARF1
ENSG00000166787_at,SAA3P
ENSG00000166788_at,SAAL1
ENSG00000166793_at,YPEL4
ENSG00000166794_at,PPIB
ENSG00000166796_at,LDHC
ENSG00000166797_at,CIAO2A
ENSG00000166800_at,LDHAL6A
ENSG00000166801_at,FAM111A
ENSG00000166813_at,KIF7
ENSG00000166816_at,LDHD
ENSG00000166819_at,PLIN1
ENSG00000166821_at,PEX11A
ENSG00000166823_at,MESP1
ENSG00000166825_at,ANPEP
ENSG00000166828_at,SCNN1G
ENSG00000166831_at,RBPMS2
ENSG00000166833_at,NAV2
ENSG00000166839_at,ANKDD1A
ENSG00000166840_at,GLYATL1
ENSG00000166845_at,C18orf54
ENSG00000166847_at,DCTN5
ENSG00000166848_at,TERF2IP
ENSG00000166851_at,PLK1
ENSG00000166855_at,CLPX
ENSG00000166856_at,GPR182
ENSG00000166860_at,ZBTB39
ENSG00000166862_at,CACNG2
ENSG00000166863_at,TAC3
ENSG00000166866_at,MYO1A
ENSG00000166869_at,CHP2
ENSG00000166881_at,NEMP1
ENSG00000166886_at,NAB2
ENSG00000166887_at,VPS39
ENSG00000166888_at,STAT6
ENSG00000166889_at,PATL1
ENSG00000166896_at,ATP23
ENSG00000166900_at,STX3
ENSG00000166902_at,MRPL16
ENSG00000166908_at,PIP4K2C
ENSG00000166912_at,MTMR10
ENSG00000166913_at,YWHAB
ENSG00000166920_at,C15orf48
ENSG00000166922_at,SCG5
ENSG00000166923_at,GREM1
ENSG00000166924_at,NYAP1
ENSG00000166925_at,TSC22D4
ENSG00000166926_at,MS4A6E
ENSG00000166928_at,MS4A14
ENSG00000166930_at,MS4A5
ENSG00000166938_at,DIS3L
ENSG00000166946_at,CCNDBP1
ENSG00000166947_at,EPB42
ENSG00000166948_at,TGM6
ENSG00000166949_at,SMAD3
ENSG00000166959_at,MS4A8
ENSG00000166960_at,CCDC178
ENSG00000166961_at,MS4A15
ENSG00000166963_at,MAP1A
ENSG00000166965_at,RCCD1
ENSG00000166974_at,MAPRE2
ENSG00000166979_at,EVA1C
ENSG00000166986_at,MARS
ENSG00000166987_at,MBD6
ENSG00000166997_at,CNPY4
ENSG00000167004_at,PDIA3
ENSG00000167005_at,NUDT21
ENSG00000167011_at,NAT16
ENSG00000167014_at,TERB2
ENSG00000167034_at,NKX3-1
ENSG00000167037_at,SGSM1
ENSG00000167065_at,DUSP18
ENSG00000167074_at,TEF
ENSG00000167077_at,MEI1
ENSG00000167080_at,B4GALNT2
ENSG00000167081_at,PBX3
ENSG00000167083_at,GNGT2
ENSG00000167085_at,PHB
ENSG00000167088_at,SNRPD1
ENSG00000167094_at,TTC16
ENSG00000167098_at,SUN5
ENSG00000167100_at,SAMD14
ENSG00000167103_at,PIP5KL1
ENSG00000167104_at,BPIFB6
ENSG00000167105_at,TMEM92
ENSG00000167106_at,FAM102A
ENSG00000167107_at,ACSF2
ENSG00000167110_at,GOLGA2
ENSG00000167112_at,TRUB2
ENSG00000167113_at,COQ4
ENSG00000167114_at,SLC27A4
ENSG00000167117_at,ANKRD40CL
ENSG00000167118_at,URM1
ENSG00000167123_at,CERCAM
ENSG00000167130_at,DOLPP1
ENSG00000167136_at,ENDOG
ENSG00000167139_at,TBC1D21
ENSG00000167157_at,PRRX2
ENSG00000167173_at,C15orf39
ENSG00000167178_at,ISLR2
ENSG00000167182_at,SP2
ENSG00000167183_at,PRR15L
ENSG00000167186_at,COQ7
ENSG00000167191_at,GPRC5B
ENSG00000167193_at,CRK
ENSG00000167194_at,C16orf92
ENSG00000167196_at,FBXO22
ENSG00000167202_at,TBC1D2B
ENSG00000167207_at,NOD2
ENSG00000167208_at,SNX20
ENSG00000167210_at,LOXHD1
ENSG00000167216_at,KATNAL2
ENSG00000167220_at,HDHD2
ENSG00000167232_at,ZNF91
ENSG00000167244_at,IGF2
ENSG00000167257_at,RNF214
ENSG00000167258_at,CDK12
ENSG00000167261_at,DPEP2
ENSG00000167272_at,POP5
ENSG00000167280_at,ENGASE
ENSG00000167281_at,RBFOX3
ENSG00000167283_at,ATP5MG
ENSG00000167286_at,CD3D
ENSG00000167291_at,TBC1D16
ENSG00000167302_at,TEPSIN
ENSG00000167306_at,MYO5B
ENSG00000167311_at,ART5
ENSG00000167315_at,ACAA2
ENSG00000167323_at,STIM1
ENSG00000167325_at,RRM1
ENSG00000167332_at,OR51E2
ENSG00000167333_at,TRIM68
ENSG00000167346_at,MMP26
ENSG00000167363_at,FN3K
ENSG00000167371_at,PRRT2
ENSG00000167378_at,IRGQ
ENSG00000167380_at,ZNF226
ENSG00000167384_at,ZNF180
ENSG00000167393_at,PPP2R3B
ENSG00000167394_at,ZNF668
ENSG00000167395_at,ZNF646
ENSG00000167414_at,GNG8
ENSG00000167419_at,LPO
ENSG00000167434_at,CA4
ENSG00000167459_at,LINC00905
ENSG00000167460_at,TPM4
ENSG00000167461_at,RAB8A
ENSG00000167468_at,GPX4
ENSG00000167470_at,MIDN
ENSG00000167476_at,JSRP1
ENSG00000167483_at,NIBAN3
ENSG00000167487_at,KLHL26
ENSG00000167491_at,GATAD2A
ENSG00000167508_at,MVD
ENSG00000167513_at,CDT1
ENSG00000167515_at,TRAPPC2L
ENSG00000167522_at,ANKRD11
ENSG00000167523_at,SPATA33
ENSG00000167525_at,PROCA1
ENSG00000167526_at,RPL13
ENSG00000167528_at,ZNF641
ENSG00000167531_at,LALBA
ENSG00000167535_at,CACNB3
ENSG00000167536_at,DHRS13
ENSG00000167548_at,KMT2D
ENSG00000167549_at,CORO6
ENSG00000167550_at,RHEBL1
ENSG00000167552_at,TUBA1A
ENSG00000167553_at,TUBA1C
ENSG00000167554_at,ZNF610
ENSG00000167555_at,ZNF528
ENSG00000167562_at,ZNF701
ENSG00000167565_at,SERTAD3
ENSG00000167566_at,NCKAP5L
ENSG00000167578_at,RAB4B
ENSG00000167580_at,AQP2
ENSG00000167588_at,GPD1
ENSG00000167595_at,PROSER3
ENSG00000167600_at,CYP2S1
ENSG00000167601_at,AXL
ENSG00000167604_at,NFKBID
ENSG00000167608_at,TMC4
ENSG00000167612_at,ANKRD33
ENSG00000167613_at,LAIR1
ENSG00000167614_at,TTYH1
ENSG00000167615_at,LENG8
ENSG00000167617_at,CDC42EP5
ENSG00000167618_at,LAIR2
ENSG00000167619_at,TMEM145
ENSG00000167625_at,ZNF526
ENSG00000167632_at,TRAPPC9
ENSG00000167633_at,KIR3DL1
ENSG00000167634_at,NLRP7
ENSG00000167635_at,ZNF146
ENSG00000167637_at,ZNF283
ENSG00000167641_at,PPP1R14A
ENSG00000167642_at,SPINT2
ENSG00000167644_at,C19orf33
ENSG00000167645_at,YIF1B
ENSG00000167646_at,DNAAF3
ENSG00000167653_at,PSCA
ENSG00000167654_at,ATCAY
ENSG00000167656_at,LY6D
ENSG00000167657_at,DAPK3
ENSG00000167658_at,EEF2
ENSG00000167664_at,TMIGD2
ENSG00000167670_at,CHAF1A
ENSG00000167671_at,UBXN6
ENSG00000167674_at,HDGFL2
ENSG00000167676_at,PLIN4
ENSG00000167680_at,SEMA6B
ENSG00000167685_at,ZNF444
ENSG00000167693_at,NXN
ENSG00000167695_at,TLCD3A
ENSG00000167699_at,GLOD4
ENSG00000167700_at,MFSD3
ENSG00000167701_at,GPT
ENSG00000167702_at,KIFC2
ENSG00000167703_at,SLC43A2
ENSG00000167705_at,RILP
ENSG00000167711_at,SERPINF2
ENSG00000167716_at,WDR81
ENSG00000167720_at,SRR
