probe,gene
200205_at,IBA57
200232_at,FAM209A
200312_at,RNF215
200315_at,APOBEC3A
200316_at,APOBEC3F
200350_at,FOXD4L1
200373_at,CFAP221
2004_at,ELK3
200403_at,VWA3B
200407_at,CREG2
200424_at,TET3
2005_at,ELK4
200504_at,GKN2
200523_at,TEX37
200539_at,ANKRD23
200558_at,APLF
200576_at,PIKFYVE
2006_at,ELN
200634_at,KRTCAP3
200726_at,FAM237A
200728_at,TMEM17
200734_at,SPRED2
200765_at,TIGD1
200810_at,ALG1L
200844_at,C3orf67
200845_at,KCTD6
200879_at,LIPH
200894_at,ARL13B
200895_at,DHFR2
2009_at,EML1
200909_at,HTR3D
200916_at,RPL22L1
200931_at,SLC51A
200933_at,FBXO45
200942_at,KLHDC8B
200958_at,MUC20
200959_at,GABRR3
2010_at,EMD
2011_at,MARK2
201134_at,CEP112
201140_at,DHRS7C
201158_at,TVP23C
201161_at,CENPV
201163_at,FLCN
201164_at,PLD6
201176_at,ARHGAP27
201181_at,C17orf113
201181_at,ZNF385C
201191_at,SAMD14
2012_at,EMP1
201229_at,LYRM9
201232_at,SLC16A13
201243_at,SPEM2
201254_at,CENPX
201255_at,LRRC45
201266_at,SLC39A11
201292_at,TRIM65
201294_at,UNC13D
201299_at,RDM1
2013_at,EMP2
201305_at,SPNS3
2014_at,EMP3
201456_at,FBXO15
201475_at,RAB12
2015_at,ADGRE1
201501_at,ZBTB7C
201514_at,ZNF584
201516_at,ZSCAN4
201562_at,HACD2
201595_at,STT3B
2016_at,EMX1
201625_at,DNAH12
201626_at,PDE12
201627_at,DENND6A
201633_at,TIGIT
2017_at,CTTN
201725_at,C4orf46
201780_at,SLC10A4
201798_at,TIGD4
201799_at,TMEM154
2018_at,EMX2
201895_at,SMIM14
2019_at,EN1
201931_at,TMEM192
201973_at,PRIMPOL
202_at,CRYBG1
2020_at,EN2
202018_at,TAPT1
202051_at,SPATA24
202052_at,DNAJC18
2021_at,ENDOG
202151_at,RANBP3L
2022_at,ENG
202243_at,CCDC125
2023_at,ENO1
202309_at,GAPT
202333_at,CMYA5
202374_at,STK32A
202500_at,TCTE1
202559_at,KHDRBS2
2026_at,ENO2
2027_at,ENO3
2028_at,ENPEP
202865_at,C7orf33
2029_at,ENSA
202915_at,TMEM184A
203_at,AK1
2030_at,SLC29A1
203054_at,ADCK5
203062_at,TSNARE1
203068_at,TUBB
203069_at,R3HCC1
203074_at,PRSS55
203076_at,C8orf74
203100_at,HTRA4
203102_at,ADAM32
203111_at,ERICH5
203190_at,LGI3
203197_at,TMEM268
203228_at,C9orf72
203238_at,CCDC171
203245_at,NAIF1
203259_at,FAM219A
203260_at,CCDC107
203286_at,ANKS6
2033_at,EP300
203328_at,SUSD3
2034_at,EPAS1
203413_at,CT83
203427_at,SLC25A43
203430_at,RTL3
203447_at,NRK
2035_at,EPB41
203522_at,INTS6L
203523_at,ZNF449
203547_at,VMA21
203562_at,TMEM31
203569_at,PAGE2
2036_at,EPB41L1
203611_at,CDY2B
2037_at,EPB41L2
2038_at,EPB42
203859_at,ANO5
2039_at,DMTN
204_at,AK2
2040_at,STOM
2041_at,EPHA1
2042_at,EPHA3
204219_at,CERS3
2043_at,EPHA4
2044_at,EPHA5
204474_at,PDILT
2045_at,EPHA7
2046_at,EPHA8
2047_at,EPHB1
2048_at,EPHB2
204801_at,NLRP11
204851_at,HIPK1
2049_at,EPHB3
204962_at,SLC44A5
205_at,AK4
2050_at,EPHB4
2051_at,EPHB6
205147_at,AMER3
2052_at,EPHX1
205251_at,MTLN
2053_at,EPHX2
205327_at,C2orf69
2054_at,STX2
205428_at,DIPK2A
2055_at,CLN8
205564_at,SENP5
2056_at,EPO
2057_at,EPOR
205717_at,USF3
2058_at,EPRS
205860_at,TRIML2
2059_at,EPS8
2060_at,EPS15
2063_at,NR2F6
206338_at,LVRN
206358_at,SLC36A1
2064_at,ERBB2
206412_at,C6orf163
2065_at,ERBB3
2066_at,ERBB4
2067_at,ERCC1
2068_at,ERCC2
2069_at,EREG
207_at,AKT1
2070_at,EYA4
207063_at,DHRSX
2071_at,ERCC3
2072_at,ERCC4
2074_at,ERCC6
2077_at,ERF
2078_at,ERG
2079_at,ERH
208_at,AKT2
2081_at,ERN1
2086_at,ERV3-1
2091_at,FBL
2098_at,ESD
2099_at,ESR1
21_at,ABCA3
210_at,ALAD
2100_at,ESR2
2101_at,ESRRA
2103_at,ESRRB
2104_at,ESRRG
2107_at,ETF1
2108_at,ETFA
2109_at,ETFB
211_at,ALAS1
2110_at,ETFDH
2113_at,ETS1
2114_at,ETS2
2115_at,ETV1
2116_at,ETV2
2117_at,ETV3
2118_at,ETV4
2119_at,ETV5
212_at,ALAS2
2120_at,ETV6
2121_at,EVC
2122_at,MECOM
2123_at,EVI2A
2124_at,EVI2B
2125_at,EVPL
2128_at,EVX1
213_at,ALB
2130_at,EWSR1
2131_at,EXT1
2132_at,EXT2
2134_at,EXTL1
2135_at,EXTL2
2137_at,EXTL3
2138_at,EYA1
2139_at,EYA2
214_at,ALCAM
2140_at,EYA3
2145_at,EZH1
2146_at,EZH2
2147_at,F2
2149_at,F2R
215_at,ABCD1
2150_at,F2RL1
2151_at,F2RL2
2152_at,F3
2153_at,F5
2155_at,F7
2157_at,F8
2158_at,F9
2159_at,F10
216_at,ALDH1A1
2160_at,F11
2161_at,F12
2162_at,F13A1
2165_at,F13B
2166_at,FAAH
2167_at,FABP4
2168_at,FABP1
2169_at,FABP2
217_at,ALDH2
2170_at,FABP3
2172_at,FABP6
2173_at,FABP7
2175_at,FANCA
2176_at,FANCC
2177_at,FANCD2
2178_at,FANCE
218_at,ALDH3A1
2180_at,ACSL1
2181_at,ACSL3
2182_at,ACSL4
2184_at,FAH
2185_at,PTK2B
2186_at,BPTF
2187_at,FANCB
2188_at,FANCF
2189_at,FANCG
219_at,ALDH1B1
2191_at,FAP
2192_at,FBLN1
219285_at,SAMD9L
219287_at,AMER2
219293_at,ATAD3C
2193_at,FARSA
219333_at,USP12
219348_at,PLAC9
2194_at,FASN
219402_at,MTIF3
219409_at,GSX1
219417_at,OR8U1
219428_at,OR4C16
219429_at,OR4C11
219431_at,OR4S2
219432_at,OR4C6
219436_at,OR5D14
219438_at,OR5D18
219447_at,OR5AS1
219453_at,OR8K5
219464_at,OR5T2
219469_at,OR8H1
219473_at,OR8K3
219477_at,OR8J1
219479_at,OR5R1
219482_at,OR5M3
219484_at,OR5M8
219487_at,OR5M11
219493_at,OR5AR1
2195_at,FAT1
219527_at,LRRC55
219537_at,SMTNL1
219539_at,YPEL4
219541_at,MED19
219557_at,TEX47
219578_at,ZNF804B
219595_at,FOLH1B
2196_at,FAT2
219621_at,CABCOCO1
219623_at,TMEM26
219654_at,ZCCHC24
219670_at,ENKUR
219681_at,ARMC3
219699_at,UNC5B
219736_at,STOX1
219738_at,FAM241B
219743_at,TYSND1
219749_at,ZNF25
219770_at,GJD4
219771_at,CCNY
219790_at,RTKN2
219793_at,TBATA
219833_at,C11orf45
219844_at,HYLS1
219854_at,TMEM218
219855_at,SLC37A2
219858_at,OR8B12
219865_at,OR8G5
219869_at,OR10G8
219870_at,OR10G9
219873_at,OR10S1
219874_at,OR6T1
219875_at,OR4D5
219899_at,TBCEL
2199_at,FBLN2
219902_at,TLCD5
219927_at,MRPL21
219931_at,TPCN2
219938_at,SPATA19
219952_at,OR6Q1
219954_at,OR9I1
219956_at,OR9Q1
219957_at,OR9Q2
219958_at,OR1S2
219959_at,OR1S1
219960_at,OR10Q1
219965_at,OR5B17
219968_at,OR5B21
219970_at,GLYATL2
219972_at,MPEG1
219981_at,OR5A2
219982_at,OR5A1
219983_at,OR4D6
219986_at,OR4D11
219988_at,PATL1
219990_at,OOSP2
219995_at,MS4A15
22_at,ABCB7
220_at,ALDH1A3
2200_at,FBN1
220001_at,VWCE
220002_at,CYB561A3
220004_at,PPP1R32
220032_at,GDPD4
220042_at,DDIAS
220047_at,CCDC83
220064_at,LTO1
220074_at,LRTOMT
220081_at,ERICH6B
220082_at,SPERT
2201_at,FBN2
220107_at,DLEU7
220108_at,FAM124A
220134_at,SKA1
220136_at,CFAP53
220164_at,DOK6
2202_at,EFEMP1
220202_at,ATOH7
220213_at,OTUD1
220296_at,HEPACAM
2203_at,FBP1
220323_at,OAF
220359_at,TIGD3
220382_at,FAM181B
220388_at,CCDC89
2204_at,FCAR
220416_at,LRRC63
220441_at,RNF152
2205_at,FCER1A
2206_at,MS4A2
2207_at,FCER1G
2208_at,FCER2
220929_at,ZNF438
220963_at,SLC16A9
220965_at,FAM13C
220972_at,MARCH8
220979_at,C10orf25
220988_at,HNRNPA3
220992_at,ZNF485
221_at,ALDH3B1
2210_at,FCGR1B
221002_at,RASGEF1A
221035_at,REEP3
221037_at,JMJD1C
221044_at,UCMA
221060_at,RPP38-DT
221061_at,FAM171A1
221074_at,SLC39A12
221078_at,NSUN6
221079_at,ARL5B
221091_at,LRRN4CL
221120_at,ALKBH3
221143_at,EEF1AKMT1
221150_at,SKA3
221154_at,MICU2
221178_at,SPATA13
221184_at,CPNE2
221188_at,ADGRG5
221191_at,PRSS54
2212_at,FCGR2A
221223_at,CES5A
221264_at,AK9
221294_at,NT5DC1
2213_at,FCGR2B
221301_at,CALHM4
221302_at,ZUP1
221303_at,FAM162B
221322_at,TBC1D32
221336_at,BEND6
221357_at,GSTA5
221391_at,OPN5
221393_at,ADGRF4
221395_at,ADGRF5
2214_at,FCGR3A
221400_at,TDRD6
221409_at,SPATS1
221416_at,C6orf223
221421_at,RSPH9
221424_at,LRRC73
221443_at,OARD1
221458_at,KIF6
221468_at,TMEM217
221472_at,FGD2
221476_at,PI16
221477_at,C6orf89
221481_at,ARMC12
221491_at,SMIM29
221496_at,LEMD2
2215_at,FCGR3B
221504_at,ZBTB9
221527_at,ZBTB12
221545_at,C6orf136
221613_at,HIST1H2AA
221656_at,KDM1B
221662_at,RBM24
221687_at,RNF182
221692_at,PHACTR1
2217_at,FCGRT
221710_at,SMIM13
221711_at,SYCP2L
221749_at,PXDC1
221785_at,ZSCAN25
221786_at,FAM200A
2218_at,FKTN
221806_at,VWDE
221823_at,PRPS1L1
221830_at,TWISTNB
221833_at,SP8
221895_at,JAZF1
2219_at,FCN1
221908_at,PPP1R35
221914_at,GPC2
221927_at,BRAT1
221935_at,SDK1
221937_at,FOXK1
221938_at,MMD2
221955_at,DAGLB
221981_at,THSD7A
222_at,ALDH3B2
2220_at,FCN2
222008_at,VSTM2A
222068_at,TMED4
222166_at,MTURN
222171_at,PRR15
222183_at,SRRM3
222194_at,RSBN1L
2222_at,FDFT1
222223_at,KIAA1324L
222229_at,LRWD1
222234_at,FAM185A
222235_at,FBXL13
222236_at,NAPEPLD
222255_at,ATXN7L1
222256_at,CDHR3
222389_at,BEND7
2224_at,FDPS
222484_at,LNX2
222487_at,ADGRG3
222537_at,HS3ST5
222545_at,GPRC6A
222546_at,RFX6
222553_at,SLC35F1
222584_at,FAM83B
222611_at,ADGRF2
222642_at,TSPO2
222643_at,UNC5CL
222658_at,KCTD20
222659_at,PXT1
222662_at,LHFPL5
222663_at,SCUBE3
222696_at,ZSCAN23
222698_at,NKAPL
222826_at,FAM217A
222865_at,TMEM130
222894_at,FERD3L
222950_at,NYAP1
222962_at,SLC29A4
222967_at,RSPH10B
223_at,ALDH9A1
2230_at,FDX1
223075_at,ITPRID1
223082_at,ZNRF2
223117_at,SEMA3D
2232_at,FDXR
2235_at,FECH
2237_at,FEN1
2239_at,GPC4
224_at,ALDH3A2
2241_at,FER
2242_at,FES
2243_at,FGA
2244_at,FGB
2245_at,FGD1
2246_at,FGF1
2247_at,FGF2
2248_at,FGF3
2249_at,FGF4
225_at,ABCD2
2250_at,FGF5
2251_at,FGF6
2252_at,FGF7
2253_at,FGF8
2254_at,FGF9
2255_at,FGF10
2256_at,FGF11
225689_at,MAPK15
2257_at,FGF12
2258_at,FGF13
2259_at,FGF14
226_at,ALDOA
2260_at,FGFR1
2261_at,FGFR3
2262_at,GPC5
2263_at,FGFR2
2264_at,FGFR4
2266_at,FGG
2267_at,FGL1
2268_at,FGR
2271_at,FH
2272_at,FHIT
2273_at,FHL1
2274_at,FHL2
2275_at,FHL3
22794_at,CASC3
22795_at,NID2
22796_at,COG2
22797_at,TFEC
22798_at,LAMB4
22800_at,RRAS2
22801_at,ITGA11
22802_at,CLCA4
22803_at,XRN2
22806_at,IKZF3
22807_at,IKZF2
22808_at,MRAS
22809_at,ATF5
2281_at,FKBP1B
22818_at,COPZ1
22820_at,COPG1
22821_at,RASA3
22822_at,PHLDA1
22823_at,MTF2
22824_at,HSPA4L
22826_at,DNAJC8
22827_at,PUF60
22828_at,SCAF8
22829_at,NLGN4Y
22832_at,CEP162
22834_at,ZNF652
22835_at,ZFP30
22836_at,RHOBTB3
22837_at,COBLL1
22838_at,RNF44
22839_at,DLGAP4
22841_at,RAB11FIP2
22843_at,PPM1E
22844_at,FRMPD1
22845_at,DOLK
22846_at,VASH1
22847_at,ZNF507
22848_at,AAK1
22849_at,CPEB3
22850_at,ADNP2
22852_at,ANKRD26
22853_at,LMTK2
22854_at,NTNG1
22856_at,CHSY1
22858_at,ICK
22859_at,ADGRL1
2286_at,FKBP2
22861_at,NLRP1
22862_at,FNDC3A
22863_at,ATG14
22864_at,R3HDM2
22865_at,SLITRK3
22866_at,CNKSR2
22868_at,FASTKD2
22869_at,ZNF510
2287_at,FKBP3
22870_at,PPP6R1
22871_at,NLGN1
22872_at,SEC31A
22873_at,DZIP1
22874_at,PLEKHA6
22875_at,ENPP4
22876_at,INPP5F
22877_at,MLXIP
22878_at,TRAPPC8
22879_at,MON1B
2288_at,FKBP4
22880_at,MORC2
22881_at,ANKRD6
22882_at,ZHX2
22883_at,CLSTN1
22884_at,WDR37
22885_at,ABLIM3
22887_at,FOXJ3
22888_at,UBOX5
22889_at,KHDC4
2289_at,FKBP5
22890_at,ZBTB1
22891_at,ZNF365
22893_at,BAHD1
22894_at,DIS3
22895_at,RPH3A
22897_at,CEP164
22898_at,DENND3
22899_at,ARHGEF15
229_at,ALDOB
2290_at,FOXG1
22900_at,CARD8
22901_at,ARSG
22902_at,RUFY3
22903_at,BTBD3
22904_at,SBNO2
22905_at,EPN2
22906_at,TRAK1
22907_at,DHX30
22908_at,SACM1L
22909_at,FAN1
22911_at,WDR47
22913_at,RALY
22915_at,MMRN1
22916_at,NCBP2
22917_at,ZP1
22918_at,CD93
22919_at,MAPRE1
22920_at,KIFAP3
22921_at,MSRB2
22924_at,MAPRE3
22925_at,PLA2R1
22926_at,ATF6
22927_at,HABP4
22928_at,SEPHS2
22929_at,SEPHS1
22930_at,RAB3GAP1
22931_at,RAB18
22932_at,POMZP3
22933_at,SIRT2
22934_at,RPIA
22936_at,ELL2
22937_at,SCAP
22938_at,SNW1
2294_at,FOXF1
22941_at,SHANK2
22943_at,DKK1
22944_at,KIN
22948_at,CCT5
22949_at,PTGR1
2295_at,FOXF2
22950_at,SLC4A1AP
22952_at,CYP2G1P
22953_at,P2RX2
22954_at,TRIM32
22955_at,SCMH1
2296_at,FOXC1
2297_at,FOXD1
22974_at,TPX2
22976_at,PAXIP1
22977_at,AKR7A3
22978_at,NT5C2
22979_at,EFR3B
2298_at,FOXD4
22980_at,TCF25
22981_at,NINL
22982_at,DIP2C
22983_at,MAST1
22984_at,PDCD11
22985_at,ACIN1
22986_at,SORCS3
22987_at,SV2C
22989_at,MYH15
2299_at,FOXI1
22990_at,PCNX1
22992_at,KDM2A
22993_at,HMGXB3
22994_at,CEP131
22995_at,CEP152
22996_at,TTC39A
22997_at,IGSF9B
22998_at,LIMCH1
22999_at,RIMS1
23_at,ABCF1
230_at,ALDOC
2300_at,FOXL1
23001_at,WDFY3
23002_at,DAAM1
23005_at,MAPKBP1
23007_at,PLCH1
23008_at,KLHDC10
2301_at,FOXE3
23011_at,RAB21
23012_at,STK38L
23013_at,SPEN
23014_at,FBXO21
23015_at,GOLGA8A
23016_at,EXOSC7
23017_at,FAIM2
23019_at,CNOT1
2302_at,FOXJ1
23020_at,SNRNP200
23022_at,PALLD
23023_at,TMCC1
23024_at,PDZRN3
23025_at,UNC13A
23026_at,MYO16
23028_at,KDM1A
23029_at,RBM34
2303_at,FOXC2
23030_at,KDM4B
23031_at,MAST3
23032_at,USP33
23033_at,DOP1A
23034_at,SAMD4A
23035_at,PHLPP2
23036_at,ZNF292
23037_at,PDZD2
23038_at,WDTC1
23039_at,XPO7
2304_at,FOXE1
23040_at,MYT1L
23041_at,MON2
23042_at,PDXDC1
23043_at,TNIK
23046_at,KIF21B
23047_at,PDS5B
23048_at,FNBP1
23049_at,SMG1
2305_at,FOXM1
23051_at,ZHX3
23052_at,ENDOD1
23053_at,ZSWIM8
23054_at,NCOA6
23057_at,NMNAT2
23059_at,CLUAP1
2306_at,FOXD2
23060_at,ZNF609
23061_at,TBC1D9B
23062_at,GGA2
23063_at,WAPL
23064_at,SETX
23065_at,EMC1
23066_at,CAND2
23067_at,SETD1B
2307_at,FOXS1
23070_at,CMTR1
23071_at,ERP44
23072_at,HECW1
23074_at,UHRF1BP1L
23075_at,SWAP70
23076_at,RRP1B
23077_at,MYCBP2
23078_at,VWA8
2308_at,FOXO1
23080_at,AVL9
23081_at,KDM4C
23082_at,PPRC1
23085_at,ERC1
23086_at,EXPH5
23087_at,TRIM35
23089_at,PEG10
2309_at,FOXO3
23090_at,ZNF423
23091_at,ZC3H13
23092_at,ARHGAP26
23093_at,TTLL5
23094_at,SIPA1L3
23095_at,KIF1B
23096_at,IQSEC2
23097_at,CDK19
23098_at,SARM1
23099_at,ZBTB43
231_at,AKR1B1
23101_at,MCF2L2
23102_at,TBC1D2B
23105_at,FSTL4
23107_at,MRPS27
23108_at,RAP1GAP2
23109_at,DDN
23111_at,SPART
23112_at,TNRC6B
23113_at,CUL9
23114_at,NFASC
23116_at,TOGARAM1
23118_at,TAB2
23119_at,HIC2
2312_at,FLG
23120_at,ATP10B
23122_at,CLASP2
23125_at,CAMTA2
23126_at,POGZ
23127_at,COLGALT2
23129_at,PLXND1
2313_at,FLI1
23130_at,ATG2A
23131_at,GPATCH8
23132_at,RAD54L2
23133_at,PHF8
23135_at,KDM6B
23136_at,EPB41L3
23137_at,SMC5
23138_at,N4BP3
23139_at,MAST2
2314_at,FLII
23140_at,ZZEF1
23141_at,ANKLE2
23142_at,DCUN1D4
23143_at,LRCH1
23144_at,ZC3H3
23145_at,SSPO
23148_at,NACAD
23149_at,FCHO1
2315_at,MLANA
23150_at,FRMD4B
23151_at,GRAMD4
23152_at,CIC
23154_at,NCDN
23155_at,CLCC1
23157_at,SEPTIN6
23158_at,TBC1D9
2316_at,FLNA
23160_at,WDR43
23161_at,SNX13
23162_at,MAPK8IP3
23163_at,GGA3
23164_at,MPRIP
23165_at,NUP205
23166_at,STAB1
23167_at,EFR3A
23168_at,RTF1
23169_at,SLC35D1
2317_at,FLNB
23170_at,TTLL12
23171_at,GPD1L
23172_at,ABRAXAS2
23173_at,METAP1
23174_at,ZCCHC14
23175_at,LPIN1
23176_at,SEPTIN8
23177_at,CEP68
23178_at,PASK
23179_at,RGL1
2318_at,FLNC
23180_at,RFTN1
23181_at,DIP2A
23184_at,MESD
23185_at,LARP4B
23186_at,RCOR1
23187_at,PHLDB1
23189_at,KANK1
2319_at,FLOT2
23190_at,UBXN4
23191_at,CYFIP1
23192_at,ATG4B
23193_at,GANAB
23194_at,FBXL7
23195_at,MDN1
23196_at,FAM120A
23197_at,FAF2
23198_at,PSME4
23199_at,GSE1
23200_at,ATP11B
23201_at,FAM168A
23203_at,PMPCA
23204_at,ARL6IP1
23205_at,ACSBG1
23207_at,PLEKHM2
23208_at,SYT11
23209_at,MLC1
2321_at,FLT1
23210_at,JMJD6
23211_at,ZC3H4
23212_at,RRS1
23213_at,SULF1
23214_at,XPO6
23215_at,PRRC2C
23216_at,TBC1D1
23217_at,ZFR2
23218_at,NBEAL2
23219_at,FBXO28
2322_at,FLT3
23220_at,DTX4
23221_at,RHOBTB2
23223_at,RRP12
23224_at,SYNE2
23225_at,NUP210
23228_at,PLCL2
23229_at,ARHGEF9
2323_at,FLT3LG
23230_at,VPS13A
23231_at,SEL1L3
23232_at,TBC1D12
23233_at,EXOC6B
23235_at,SIK2
23236_at,PLCB1
23237_at,ARC
23239_at,PHLPP1
2324_at,FLT4
23240_at,TMEM131L
23241_at,PACS2
23242_at,COBL
23243_at,ANKRD28
23244_at,PDS5A
23245_at,ASTN2
23246_at,BOP1
23247_at,KIAA0556
23248_at,RPRD2
23250_at,ATP11A
23251_at,MINAR1
23252_at,OTUD3
23253_at,ANKRD12
23254_at,KAZN
23255_at,MTCL1
23256_at,SCFD1
23258_at,DENND5A
23259_at,DDHD2
2326_at,FMO1
23261_at,CAMTA1
23262_at,PPIP5K2
23263_at,MCF2L
23264_at,ZC3H7B
23265_at,EXOC7
23266_at,ADGRL2
23268_at,DNMBP
23269_at,MGA
2327_at,FMO2
23270_at,TSPYL4
23271_at,CAMSAP2
23272_at,TASOR
23274_at,CLEC16A
23275_at,POFUT2
23276_at,KLHL18
23277_at,CLUH
23279_at,NUP160
2328_at,FMO3
23281_at,MTUS2
23283_at,CSTF2T
23284_at,ADGRL3
23285_at,BTBD8
23286_at,WWC1
23287_at,AGTPBP1
23288_at,IQCE
2329_at,FMO4
23291_at,FBXW11
23293_at,SMG6
23294_at,ANKS1A
23295_at,MGRN1
23299_at,BICD2
2330_at,FMO5
23300_at,ATMIN
23301_at,EHBP1
23302_at,WSCD1
23303_at,KIF13B
23304_at,UBR2
23305_at,ACSL6
23306_at,NEMP1
23307_at,FKBP15
23308_at,ICOSLG
23309_at,SIN3B
2331_at,FMOD
23310_at,NCAPD3
23312_at,DMXL2
23313_at,KIAA0930
23314_at,SATB2
23315_at,SLC9A8
23316_at,CUX2
23317_at,DNAJC13
23318_at,TUT4
2332_at,FMR1
23321_at,TRIM2
23322_at,RPGRIP1L
23324_at,MAN2B2
23325_at,WASHC4
23326_at,USP22
23327_at,NEDD4L
23328_at,SASH1
23329_at,TBC1D30
23331_at,TTC28
23332_at,CLASP1
23333_at,DPY19L1
23334_at,SZT2
23335_at,WDR7
23336_at,SYNM
23338_at,JADE2
23339_at,VPS39
2334_at,AFF2
23341_at,DNAJC16
23344_at,ESYT1
23345_at,SYNE1
23347_at,SMCHD1
23348_at,DOCK9
23349_at,PHF24
2335_at,FN1
23350_at,U2SURP
23351_at,KHNYN
23352_at,UBR4
23353_at,SUN1
23354_at,HAUS5
23355_at,VPS8
23357_at,ANGEL1
23358_at,USP24
23359_at,FAM189A1
23360_at,FNBP4
23361_at,ZNF629
23362_at,PSD3
23363_at,OBSL1
23365_at,ARHGEF12
23366_at,KIAA0895
23367_at,LARP1
23368_at,PPP1R13B
23369_at,PUM2
23370_at,ARHGEF18
23371_at,TNS2
23373_at,CRTC1
23376_at,UFL1
23378_at,RRP8
23379_at,ICE1
23380_at,SRGAP2
23381_at,SMG5
23382_at,AHCYL2
23383_at,MAU2
23384_at,SPECC1L
23385_at,NCSTN
23386_at,NUDCD3
23387_at,SIK3
23389_at,MED13L
2339_at,FNTA
23390_at,ZDHHC17
23392_at,ECPAS
23394_at,ADNP
23395_at,LARS2
23396_at,PIP5K1C
23397_at,NCAPH
23398_at,PPWD1
23399_at,CTDNEP1
23400_at,ATP13A2
23401_at,FRAT2
23403_at,FBXO46
23404_at,EXOSC2
23405_at,DICER1
23406_at,COTL1
23408_at,SIRT5
23409_at,SIRT4
23410_at,SIRT3
23411_at,SIRT1
23412_at,COMMD3
23413_at,NCS1
23414_at,ZFPM2
23415_at,KCNH4
23416_at,KCNH3
23417_at,MLYCD
23418_at,CRB1
23420_at,NOMO1
23421_at,ITGB3BP
23423_at,TMED3
23424_at,TDRD7
23426_at,GRIP1
23428_at,SLC7A8
23429_at,RYBP
23430_at,TPSD1
23431_at,AP4E1
23432_at,GPR161
23434_at,LINC01565
23435_at,TARDBP
23438_at,HARS2
23439_at,ATP1B4
23440_at,OTP
23443_at,SLC35A3
23446_at,SLC44A1
23450_at,SF3B3
23451_at,SF3B1
23452_at,ANGPTL2
23456_at,ABCB10
23457_at,ABCB9
2346_at,FOLH1
23460_at,ABCA6
23461_at,ABCA5
23462_at,HEY1
23463_at,ICMT
23464_at,GCAT
23466_at,CBX6
23467_at,NPTXR
23468_at,CBX5
23469_at,PHF3
23471_at,TRAM1
23473_at,CAPN7
23474_at,ETHE1
23475_at,QPRT
23476_at,BRD4
23478_at,SEC11A
23479_at,ISCU
2348_at,FOLR1
23480_at,SEC61G
23481_at,PES1
23483_at,TGDS
23484_at,LEPROTL1
23491_at,CES3
23492_at,CBX7
23493_at,HEY2
23495_at,TNFRSF13B
23498_at,HAAO
23499_at,MACF1
2350_at,FOLR2
23500_at,DAAM2
23503_at,ZFYVE26
23504_at,RIMBP2
23505_at,TMEM131
23506_at,BICRAL
23507_at,LRRC8B
23508_at,TTC9
23509_at,POFUT1
23510_at,KCTD2
23511_at,NUP188
23512_at,SUZ12
23513_at,SCRIB
23514_at,SPIDR
23515_at,MORC3
23516_at,SLC39A14
23517_at,MTREX
23518_at,R3HDM1
23519_at,ANP32D
2352_at,FOLR3
23520_at,ANP32C
23521_at,RPL13A
23522_at,KAT6B
23523_at,CABIN1
23524_at,SRRM2
23526_at,ARHGAP45
23527_at,ACAP2
23528_at,ZNF281
23529_at,CLCF1
2353_at,FOS
23530_at,NNT
23531_at,MMD
23532_at,PRAME
23533_at,PIK3R5
23534_at,TNPO3
23536_at,ADAT1
23538_at,OR52A1
23539_at,SLC16A8
2354_at,FOSB
23541_at,SEC14L2
23542_at,MAPK8IP2
23543_at,RBFOX2
23544_at,SEZ6L
23545_at,ATP6V0A2
23546_at,SYNGR4
23547_at,LILRA4
23548_at,TTC33
23549_at,DNPEP
2355_at,FOSL2
23550_at,PSD4
23551_at,RASD2
23552_at,CDK20
23553_at,HYAL4
23554_at,TSPAN12
23555_at,TSPAN15
23556_at,PIGN
23557_at,SNAPIN
23558_at,WBP2
2356_at,FPGS
23560_at,GTPBP4
23562_at,CLDN14
23563_at,CHST5
23564_at,DDAH2
23566_at,LPAR3
23567_at,ZNF346
23568_at,ARL2BP
23569_at,PADI4
2357_at,FPR1
23576_at,DDAH1
2358_at,FPR2
23580_at,CDC42EP4
23581_at,CASP14
23582_at,CCNDBP1
23583_at,SMUG1
23584_at,VSIG2
23585_at,TMEM50A
23586_at,DDX58
23587_at,ELP5
23588_at,KLHDC2
23589_at,CARHSP1
2359_at,FPR3
23590_at,PDSS1
23591_at,FAM215A
23592_at,LEMD3
23593_at,HEBP2
23594_at,ORC6
23595_at,ORC3
23596_at,OPN3
23597_at,ACOT9
23598_at,PATZ1
23601_at,CLEC5A
23603_at,CORO1C
23604_at,DAPK2
23607_at,CD2AP
23608_at,MKRN1
23609_at,MKRN2
23612_at,PHLDA3
23613_at,ZMYND8
23614_at,PPY2P
23615_at,PYY2
23616_at,SH3BP1
23617_at,TSSK2
23619_at,ZIM2
23620_at,NTSR2
23621_at,BACE1
23623_at,RUSC1
23624_at,CBLC
23625_at,FAM89B
23626_at,SPO11
23627_at,PRND
23630_at,KCNE5
23632_at,CA14
23633_at,KPNA6
23635_at,SSBP2
23636_at,NUP62
23637_at,RABGAP1
23639_at,LRRC6
23640_at,HSPBP1
23641_at,LDOC1
23643_at,LY96
23644_at,EDC4
23645_at,PPP1R15A
23646_at,PLD3
23647_at,ARFIP2
23648_at,SSBP3
23649_at,POLA2
23650_at,TRIM29
23654_at,PLXNB2
23657_at,SLC7A11
23658_at,LSM5
23659_at,PLA2G15
23660_at,ZKSCAN5
23670_at,CEMIP2
23671_at,TMEFF2
23673_at,STX12
