probe,gene
ILMN_20145,PGR
ILMN_20146,TSTA3
ILMN_20147,ASMT
ILMN_20148,AVIL
ILMN_20149,ZNF707
ILMN_2015,GNB5
ILMN_20151,LMCD1
ILMN_20153,RNF186
ILMN_20154,MYO5C
ILMN_20155,MXRA8
ILMN_20156,DDX59
ILMN_20158,TRIM10
ILMN_2016,ADCY10
ILMN_20160,CALR3
ILMN_20161,FEM1C
ILMN_20162,PTRH2
ILMN_20165,ZNF326
ILMN_20169,FLJ11286
ILMN_2017,SF1
ILMN_20172,KRTAP10-9
ILMN_20176,FAM189B
ILMN_20179,VAMP5
ILMN_2018,DDAH2
ILMN_20180,C2CD2
ILMN_20181,SLC17A9
ILMN_20182,ZNF555
ILMN_20184,SPOUT1
ILMN_20186,NBEAL1
ILMN_20187,DACH1
ILMN_2019,PRCP
ILMN_20191,CA8
ILMN_20193,RHEX
ILMN_20197,RAB40A
ILMN_20199,FLJ40365
ILMN_20200,ABHD11
ILMN_20201,OR14K1
ILMN_20203,MKLN1
ILMN_20205,UBXN11
ILMN_20206,MRO
ILMN_20208,TPX2
ILMN_2021,UGT2B17
ILMN_20210,MYO1E
ILMN_20211,SULT4A1
ILMN_20212,NABP1
ILMN_20213,PDS5B
ILMN_20214,IL13RA2
ILMN_20216,ALG1
ILMN_20217,RARB
ILMN_20219,PML
ILMN_2022,ADRB2
ILMN_20221,CYP4F3
ILMN_20222,ZNF304
ILMN_20223,FRAT1
ILMN_20225,RAB39A
ILMN_20228,DDIT4L
ILMN_20229,MPLKIP
ILMN_2023,IDS
ILMN_20230,DNAJB4
ILMN_20231,LHFPL1
ILMN_20232,SRRT
ILMN_20233,ERC1
ILMN_20235,SYNGR1
ILMN_20237,CSF1
ILMN_20238,ADGRG4
ILMN_20239,SOD2
ILMN_20241,LEPR
ILMN_20242,LGMN
ILMN_20244,ERN1
ILMN_20245,MYBPC1
ILMN_20246,TNFRSF10A
ILMN_20247,TAC3
ILMN_20248,DPP4
ILMN_20249,TCEAL3
ILMN_2025,ISCU
ILMN_20250,CASP10
ILMN_20253,DDX5
ILMN_20254,GUCA1A
ILMN_20255,GMNN
ILMN_20257,C1GALT1
ILMN_20258,UBE2V1
ILMN_20259,PLP1
ILMN_2026,PCLAF
ILMN_20260,TMPRSS3
ILMN_20261,CTBP2
ILMN_20262,MEIS2
ILMN_20263,STK17A
ILMN_20264,AP4B1
ILMN_20266,TMF1
ILMN_20267,TIMM13
ILMN_20269,COG6
ILMN_2027,RAB41
ILMN_20270,NUDT16L1
ILMN_20271,PHF23
ILMN_20272,PAGR1
ILMN_20273,TBC1D17
ILMN_20274,GPANK1
ILMN_20277,SCAMP2
ILMN_20278,RMDN2
ILMN_20280,SPATA18
ILMN_20282,GPR119
ILMN_20283,MINDY3
ILMN_20286,NDUFB5
ILMN_2029,CXCR3
ILMN_20290,RNF44
ILMN_20291,CREBZF
ILMN_20292,KRTAP10-11
ILMN_20293,CALML3
ILMN_20296,NKAIN4
ILMN_20299,GLOD4
ILMN_2030,LRP8
ILMN_20300,LOC401052
ILMN_20301,RRAGC
ILMN_20302,ARHGEF19
ILMN_20306,ARHGEF10L
ILMN_20308,KIAA1328
ILMN_2031,ST8SIA5
ILMN_20313,FLJ39501
ILMN_20314,SMC6
ILMN_20315,LOC440558
ILMN_20317,LOC201181
ILMN_20318,MAP3K6
ILMN_20319,GREB1
ILMN_20320,KLF3
ILMN_20321,AIF1L
ILMN_20322,FLJ14768
ILMN_20323,CADM3
ILMN_20324,TOB2
ILMN_20327,BIRC5
ILMN_20328,NT5DC2
ILMN_2033,CYP27A1
ILMN_20330,RBM39
ILMN_20331,RTN3
ILMN_20332,AVP
ILMN_20333,OLFML3
ILMN_20336,POTEE
ILMN_20337,ZNF148
ILMN_20339,FRAT2
ILMN_2034,SIX1
ILMN_20342,FGD1
ILMN_20343,SLC26A8
ILMN_20344,GOLGA8G
ILMN_20345,GHRH
ILMN_20346,SLC9A1
ILMN_20348,NDUFB2
ILMN_20349,IDI1
ILMN_2035,NFATC2
ILMN_20352,PCSK6
ILMN_20353,CSF1
ILMN_20354,THRSP
ILMN_20355,PSMA3
ILMN_20357,LEPR
ILMN_20358,SLC7A9
ILMN_2036,PSMA1
ILMN_20360,NF2
ILMN_20362,NDEL1
ILMN_20363,TUBA4A
ILMN_20364,TP53BP1
ILMN_20365,BAD
ILMN_20366,DHFR
ILMN_20367,RGPD1
ILMN_20369,MFAP4
ILMN_2037,H2AFY
ILMN_20370,GEM
ILMN_20371,PAQR3
ILMN_20372,TIMM8B
ILMN_20373,SLC35D1
ILMN_20374,RSL24D1
ILMN_20375,SGTB
ILMN_20376,KLHL9
ILMN_20377,REEP1
ILMN_20378,VPS25
ILMN_2038,IFITM2
ILMN_20380,PHF2
ILMN_20381,AIFM1
ILMN_20382,CCDC12
ILMN_20383,ZNF354B
ILMN_20385,RNF183
ILMN_20386,KRTAP5-8
ILMN_20387,CD300LG
ILMN_20388,NOP53
ILMN_20389,SLC30A7
ILMN_2039,SLC12A6
ILMN_20390,PGD
ILMN_20391,SENP8
ILMN_20394,SYPL1
ILMN_20399,C1orf127
ILMN_2040,TMEM59L
ILMN_20401,FLJ21816
ILMN_20404,FIG4
ILMN_20405,GPR142
ILMN_20406,CLIC3
ILMN_20407,PTBP1
ILMN_20409,LOC144097
ILMN_2041,RAB11FIP5
ILMN_20414,FIGN
ILMN_20416,GIMAP1
ILMN_20420,ARMC8
ILMN_20423,NIF3L1
ILMN_20425,VSIG1
ILMN_20426,BSCL2
ILMN_20427,LOC123688
ILMN_20428,GREB1
ILMN_20429,OR56B1
ILMN_20430,FLJ11171
ILMN_20431,UNC119
ILMN_20432,APBA1
ILMN_20433,TOMM20
ILMN_20435,NCKIPSD
ILMN_20437,RETREG2
ILMN_20438,ARL2
ILMN_20439,HPCA
ILMN_2044,PCDHA7
ILMN_20440,ANGPTL4
ILMN_20441,SLC43A1
ILMN_20443,BIRC5
ILMN_20444,C12orf49
ILMN_20446,RAP1A
ILMN_20447,ASB10
ILMN_20448,CPA2
ILMN_20449,CHGB
ILMN_2045,KCTD7
ILMN_20450,MT1B
ILMN_20451,TMEM150A
ILMN_20452,LRBA
ILMN_20453,PEX16
ILMN_20454,SSPN
ILMN_20455,LGR5
ILMN_20456,CORO2A
ILMN_20457,DAB2IP
ILMN_20458,PCSK2
ILMN_20459,GOLGA8EP
ILMN_2046,CNTNAP4
ILMN_20460,P2RX6
ILMN_20461,RSU1
ILMN_20462,NBL1
ILMN_20463,ALDOA
ILMN_20465,PRC1
ILMN_20467,COPS8
ILMN_20468,IFT74
ILMN_20469,RPSA
ILMN_2047,S100A16
ILMN_20470,MAP4
ILMN_20471,PARN
ILMN_20472,GSPT2
ILMN_20473,KRT6A
ILMN_20474,CYB561
ILMN_20475,CTSG
ILMN_20477,CSF3
ILMN_20478,SYNJ1
ILMN_20479,SIGLEC11
ILMN_2048,ZNF503
ILMN_20480,IRF8
ILMN_20481,ADAR
ILMN_20482,ZEB1
ILMN_20483,GPNMB
ILMN_20484,RNASEH2A
ILMN_20485,CCDC66
ILMN_20486,TULP1
ILMN_20487,DYRK4
ILMN_20488,ZNF620
ILMN_20489,GPD1L
ILMN_20490,SS18L2
ILMN_20491,SPATA6
ILMN_20492,MON1A
ILMN_20493,NSFL1C
ILMN_20494,SGCZ
ILMN_20495,ZMAT2
ILMN_20496,COL8A1
ILMN_20498,EPS15L1
ILMN_20499,ZNF593
ILMN_2050,TUFM
ILMN_20501,COX16
ILMN_20508,PNPLA1
ILMN_2051,ZNF681
ILMN_20515,SYDE1
ILMN_20517,GPR141
ILMN_20519,TMEM65
ILMN_2052,PAN3
ILMN_20523,NEGR1
ILMN_20525,FLJ32871
ILMN_20526,GIMAP2
ILMN_20531,ARMC8
ILMN_20533,SULT1A4
ILMN_20534,NUP210L
ILMN_20536,LOC136306
ILMN_20537,SZT2
ILMN_20538,LOC440313
ILMN_20540,OR52D1
ILMN_20541,OR56B4
ILMN_20542,ZFYVE27
ILMN_20543,HELZ
ILMN_20544,SLC35A2
ILMN_20545,SLC35B3
ILMN_20546,PDRG1
ILMN_20547,WDR91
ILMN_20550,HLA-DRB1
ILMN_20551,RTN4
ILMN_20552,NABP2
ILMN_20555,SREBF1
ILMN_20556,HM13
ILMN_20557,ALKBH2
ILMN_20558,FLJ21865
ILMN_20559,PLOD1
ILMN_20561,MRC2
ILMN_20562,LOC541473
ILMN_20563,SLC22A18
ILMN_20564,SLC9A5
ILMN_20565,HDAC9
ILMN_20566,ADAMTS2
ILMN_20567,VDAC3
ILMN_20568,RBBP9
ILMN_20569,CCN6
ILMN_20570,MAL
ILMN_20571,CYSLTR2
ILMN_20574,UBE2M
ILMN_20575,PNKD
ILMN_20576,IRF3
ILMN_20578,FLJ11712
ILMN_20579,AR
ILMN_2058,FLJ20054
ILMN_20580,CDK18
ILMN_20582,PROC
ILMN_20583,CAMK2G
ILMN_20584,CDC7
ILMN_20585,ANKS1B
ILMN_20586,FOXP1
ILMN_20587,NR2C2AP
ILMN_20588,RAP1B
ILMN_20590,CD72
ILMN_20594,LOC349236
ILMN_20595,SPTB
ILMN_20596,PRDM1
ILMN_20597,PLP1
ILMN_20598,TMPRSS3
ILMN_20599,NCOA6
ILMN_2060,FLJ21106
ILMN_20600,ANXA10
ILMN_20601,LOC346653
ILMN_20602,TULP2
ILMN_20603,PEX11B
ILMN_20604,COPB2
ILMN_20606,TSPAN16
ILMN_20607,UGT1A5
ILMN_20608,HECW2
ILMN_20609,RAB2B
ILMN_2061,ADPRHL1
ILMN_20610,TBC1D15
ILMN_20612,SDSL
ILMN_20613,MPIG6B
ILMN_20615,NXPE1
ILMN_20617,CA5B
ILMN_20622,LGALSL
ILMN_20625,KBTBD11
ILMN_20628,WDR83OS
ILMN_20629,SLC35F3
ILMN_20631,CFAP300
ILMN_20635,RP1-112K5.2
ILMN_20636,EIF2AK2
ILMN_20637,INPP5F
ILMN_20638,TRAPPC8
ILMN_20639,VAV1
ILMN_2064,APOBEC3D
ILMN_20641,ZNF169
ILMN_20651,ARMC8
ILMN_20653,OR10G3
ILMN_20654,UAP1L1
ILMN_20655,TSPYL5
ILMN_20656,MFAP1
ILMN_20657,LOC440157
ILMN_20659,LOC541469
ILMN_20660,OR52E2
ILMN_20661,HMGN2P46
ILMN_20663,SPIN2A
ILMN_20664,TSPAN32
ILMN_20665,ELP4
ILMN_20666,NEURL2
ILMN_20667,FLJ32786
ILMN_20668,TNS2
ILMN_20670,FXYD1
ILMN_20672,KCNQ2
ILMN_20673,HFE
ILMN_20675,GPR19
ILMN_20676,NPFFR2
ILMN_20677,NT5DC3
ILMN_20678,TACC1
ILMN_20679,RPL23AP13
ILMN_2068,TNFSF15
ILMN_20680,TCP11L1
ILMN_20682,GALNT3
ILMN_20683,NTF4
ILMN_20684,TSPAN7
ILMN_20686,COL11A2
ILMN_20687,SLTM
ILMN_20688,GGN
ILMN_20689,CDKN1C
ILMN_2069,LOC387646
ILMN_20690,HIPK3
ILMN_20691,SNORD36A
ILMN_20692,BOLL
ILMN_20694,GNAI1
ILMN_20695,PGAP2
ILMN_20696,BRDT
ILMN_20698,DDR2
ILMN_20699,TMEM87B
ILMN_2070,POMGNT2
ILMN_20700,DUSP1
ILMN_20703,CBX4
ILMN_20704,CD300A
ILMN_20707,ZNF217
ILMN_20708,TGFBR1
ILMN_20709,SNAP29
ILMN_20710,AMPD2
ILMN_20711,B4GALT1
ILMN_20713,HMGCR
ILMN_20716,SLC9A9
ILMN_20717,SPTB
ILMN_20718,MED8
ILMN_20719,AGR3
ILMN_2072,KLHL36
ILMN_20720,PEX11A
ILMN_20721,CRYBA4
ILMN_20722,MX2
ILMN_20723,RNF166
ILMN_20725,LTV1
ILMN_20726,YIPF2
ILMN_20727,STARD6
ILMN_20728,AGO3
ILMN_20729,OR51B4
ILMN_2073,HLA-E
ILMN_20730,WWOX
ILMN_20732,DDX27
ILMN_20733,FAM83F
ILMN_20734,MPIG6B
ILMN_20736,MRPL35
ILMN_20738,ZER1
ILMN_2074,ADPRHL2
ILMN_20751,LILRB5
ILMN_20753,INPP5F
ILMN_20755,RAB11FIP2
ILMN_2076,RAB5IF
ILMN_20760,MVB12B
ILMN_20762,POLR2M
ILMN_20767,ZSCAN2
ILMN_20769,OR10G2
ILMN_2077,RBPJ
ILMN_20770,OR1N2
ILMN_20773,FGF12
ILMN_20774,SFMBT1
ILMN_20776,OR9G4
ILMN_20778,CNEP1R1
ILMN_20779,DDX10
ILMN_20781,ANGEL2
ILMN_20782,GMCL2
ILMN_20784,TP53RK
ILMN_20785,STAU2
ILMN_20786,UBASH3B
ILMN_20789,C10orf88
ILMN_2079,DGKD
ILMN_20790,ERGIC3
ILMN_20791,UCN2
ILMN_20792,SYTL2
ILMN_20793,CRELD2
ILMN_20794,LCN2
ILMN_20795,LOC201725
ILMN_20796,MGAT3
ILMN_20797,IL23A
ILMN_20798,RPS13
ILMN_20799,PHKA2
ILMN_20800,LPAL2
ILMN_20801,CACNG3
ILMN_20803,DAB2IP
ILMN_20804,FLJ20097
ILMN_20806,CLDN5
ILMN_20808,TNFSF18
ILMN_20809,BOLL
ILMN_2081,RSBN1
ILMN_20810,MSX2P1
ILMN_20812,ARL14
ILMN_20813,KSR1
ILMN_20815,OGDH
ILMN_20816,LTF
ILMN_20817,CHST6
ILMN_20819,HSF4
ILMN_20820,HEXIM1
ILMN_20821,SREK1IP1
ILMN_20825,ITGA4
ILMN_20826,GRM6
ILMN_20827,DKFZP564J0863
ILMN_20828,SUCLG2
ILMN_2083,PAPOLA
ILMN_20830,SMG6
ILMN_20831,FHL2
ILMN_20832,DKFZP781I1119
ILMN_20833,VAX2
ILMN_20834,CXXC1
ILMN_20835,ZNF639
ILMN_20836,CASKIN1
ILMN_20837,CTBP2
ILMN_20838,FBXO17
ILMN_20839,ZNHIT6
ILMN_20840,OR51B2
ILMN_20841,SMIM19
ILMN_20842,ICA1L
ILMN_20843,RIBC1
ILMN_20845,SYNGR4
ILMN_20846,TBC1D31
ILMN_20850,H2AFJ
ILMN_20851,BTN3A3
ILMN_20854,TMEM208
ILMN_20858,MGC13114
ILMN_20859,MOB3A
ILMN_2086,TMEM154
ILMN_20864,FLJ13391
ILMN_20868,MVB12B
ILMN_2087,CCZ1
ILMN_20870,CBX6
ILMN_20873,PACRGL
ILMN_20874,OR52B2
ILMN_20877,LOC92345
ILMN_20882,ATP8B4
ILMN_20884,OR51I2
ILMN_20885,LOC440087
ILMN_20887,ZFP41
ILMN_20888,OR2AT4
ILMN_2089,LOC165186
ILMN_20890,PRAMEF4
ILMN_20891,NRAP
ILMN_20892,RHBDF1
ILMN_20893,PHF20
ILMN_20895,PKIG
ILMN_20896,EZH2
ILMN_20897,UPP2
ILMN_20899,PTK2
ILMN_20900,STEAP4
ILMN_20901,KCNA4
ILMN_20903,INPPL1
ILMN_20904,RTN3
ILMN_20905,PHF19
ILMN_20909,SOD3
ILMN_20910,ECE1
ILMN_20911,GRM5
ILMN_20912,ITPR3
ILMN_20913,FLJ35725
ILMN_20914,GPER1
ILMN_20915,GMEB1
ILMN_20916,PPP1R14A
ILMN_20917,ARTN
ILMN_20918,SLTM
ILMN_2092,TTLL5
ILMN_20921,ANLN
ILMN_20922,EDA2R
ILMN_20923,REXO1
ILMN_20924,ABCA11P
ILMN_20926,ALAS1
ILMN_20927,GPLD1
ILMN_20928,MB
ILMN_2093,ARPP19
ILMN_20930,PTPA
ILMN_20931,IFT122
ILMN_20932,EGR1
ILMN_20933,FGFR2
ILMN_20934,ERCC6
ILMN_20936,ETV1
ILMN_20937,IL13
ILMN_20939,LRP1B
ILMN_2094,KIAA0930
ILMN_20940,KIAA0980
ILMN_20942,NCBP3
ILMN_20943,NPR1
ILMN_20944,ADAR
ILMN_20945,SLC16A2
ILMN_20946,DST
ILMN_20948,VPS4A
ILMN_20949,CHRNE
ILMN_2095,OR5M9
ILMN_20950,CDS1
ILMN_20951,SUCLG1
ILMN_20953,MYH3
ILMN_20954,ATP6V1F
ILMN_20955,CANX
ILMN_20956,RNF113B
ILMN_20957,WBP1
ILMN_20958,RAPGEFL1
ILMN_20959,PCDH19
ILMN_2096,PHF14
ILMN_20960,FLJ25770
ILMN_20961,PSMB3
ILMN_20962,SARS2
ILMN_20963,FAM110D
ILMN_20964,BMERB1
ILMN_20967,ZDHHC15
ILMN_20968,VSTM2L
ILMN_2097,TTC23
ILMN_20970,GPR156
ILMN_20971,PPP4R4
ILMN_2098,SCGN
ILMN_20985,KIAA0773
ILMN_20988,MTHFD1L
ILMN_2099,ST3GAL1
ILMN_20990,LOC340578
ILMN_20992,RSPH3
ILMN_20995,ANKRD45
ILMN_20996,NLE1
ILMN_2100,SLC7A13
ILMN_21001,POTEH
ILMN_21004,ZSCAN25
ILMN_21007,PANK2
ILMN_21008,TBC1D25
ILMN_2101,TCP10
ILMN_21010,FAM135A
ILMN_21012,OR51L1
ILMN_21013,OR6F1
ILMN_21014,MGC33657
ILMN_21015,MEMO1
ILMN_21016,RPUSD1
ILMN_21017,AKAP7
ILMN_21019,CYP2C19
ILMN_2102,NIFK
ILMN_21021,KISS1
ILMN_21022,PRR3
ILMN_21023,ATOH7
ILMN_21024,CACNA1A
ILMN_21025,RTN3
ILMN_21026,SLC2A11
ILMN_21027,PHF19
ILMN_21029,LOC154907
ILMN_2103,RPS21
ILMN_21030,RUNX2
ILMN_21031,ELMO2
ILMN_21032,BIRC7
ILMN_21033,FLJ10159
ILMN_21034,PEX14
ILMN_21036,REPS2
ILMN_21037,PREX1
ILMN_21038,ZC3H7B
ILMN_21039,NDUFA13
ILMN_2104,FGL1
ILMN_21040,CNTFR
ILMN_21041,SLC25A12
ILMN_21043,ALAS1
ILMN_21044,KCNRG
ILMN_21045,IFT122
ILMN_21046,VHL
ILMN_21047,CSF3R
ILMN_21048,GCSAM
ILMN_21049,ABCA1
ILMN_2105,OTX1
ILMN_21050,DIO2
ILMN_21051,LTBP4
ILMN_21052,ENTPD2
ILMN_21054,ALCAM
ILMN_21056,KRR1
ILMN_21057,CELF2
ILMN_2106,LCN8
ILMN_21061,TRIM47
ILMN_21065,ODC1
ILMN_21067,CHAD
ILMN_21068,CST4
ILMN_21069,HS3ST3A1
ILMN_21070,C17orf80
ILMN_21072,LARP4B
ILMN_21073,FAXDC2
ILMN_21074,KCTD16
ILMN_21075,KPNA6
ILMN_21076,SYNE3
ILMN_21078,BEND7
ILMN_21079,SMS
ILMN_2108,MGC9712
ILMN_21080,DOK3
ILMN_21081,ZNF682
ILMN_21082,WWOX
ILMN_21085,CNST
ILMN_21086,LRFN4
ILMN_21088,SRRM2
ILMN_21089,HIST1H2BG
ILMN_2109,PAX6
ILMN_21091,RANBP10
ILMN_21092,POMT2
ILMN_21093,VPS35
ILMN_21099,SIX5
ILMN_2110,CASP8
ILMN_21104,OTOS
ILMN_21107,KPNA4
ILMN_21109,ZFP69
ILMN_2111,NEK5
ILMN_21113,FLJ16641
ILMN_21115,SDR42E1
ILMN_21119,ASB11
ILMN_2112,C12orf42
ILMN_21121,YBEY
ILMN_21123,ZNF565
ILMN_21124,SPRR2D
ILMN_21125,LOC439985
ILMN_21127,ODR4
ILMN_21128,SH3D21
ILMN_21129,CHMP5
ILMN_21130,HEBP2
ILMN_21132,TTPAL
ILMN_21133,LOC348174
ILMN_21134,TERF2
ILMN_21135,HABP4
ILMN_21136,SND1-IT1
ILMN_21137,ERVFRD-1
ILMN_21139,ATAT1
ILMN_2114,B3GALT5
ILMN_21140,PSEN2
ILMN_21141,HIP1
ILMN_21142,KCNH5
ILMN_21143,SREBF1
ILMN_21145,LOC389549
ILMN_21146,SNRPE
ILMN_21147,LOC144363
ILMN_21148,ASB16
ILMN_21149,MAZ
ILMN_2115,P3H3
ILMN_21150,TMBIM6
ILMN_21151,GAK
ILMN_21152,ZFHX4
ILMN_21153,LOC285074
ILMN_21154,DUSP2
ILMN_21155,LOC158160
ILMN_21156,PLCB2
ILMN_21157,HS6ST1
ILMN_21158,BCCIP
ILMN_21159,SEPTIN4
ILMN_2116,RASSF4
ILMN_21160,SLC16A7
ILMN_21162,AS3MT
ILMN_21163,UPF2
ILMN_21165,KLF11
ILMN_21166,NAMPT
ILMN_21167,AJUBA
ILMN_21168,GCC1
ILMN_21169,IFT122
ILMN_21171,NAP1L4
ILMN_21172,NUP98
ILMN_21173,TAC3
ILMN_21174,TYRP1
ILMN_21176,NR4A3
ILMN_21178,CELF2
ILMN_2118,CLPB
ILMN_21180,KCND3
ILMN_21181,ARHGEF2
ILMN_21182,TNFRSF8
ILMN_21183,TREML1
ILMN_21184,PURG
ILMN_21185,HDX
ILMN_21186,ZSCAN4
ILMN_21187,JAG1
ILMN_21188,SCTR
ILMN_21189,PTPN7
ILMN_2119,CXCR1
ILMN_21190,ZNF235
ILMN_21191,GNG5
ILMN_21192,TPPP2
ILMN_21193,HS3ST3B1
ILMN_21194,GPR171
ILMN_21195,RCOR1
ILMN_21196,RAB9B
ILMN_21197,MINDY2
ILMN_21198,CLN8
ILMN_21199,RTL9
ILMN_21200,FLJ39155
ILMN_21201,CMAS
ILMN_21203,CENPL
ILMN_21204,WWOX
ILMN_21205,RBKS
ILMN_21206,GPR88
ILMN_21207,GAB3
ILMN_21209,CDC42EP5
ILMN_2121,WNT8B
ILMN_21210,GNAT1
ILMN_21211,TMEM268
ILMN_21212,FAM43A
ILMN_21213,PIK3R3
ILMN_21217,MGAT4C
ILMN_2122,KCNK10
ILMN_21220,NDST2
ILMN_21225,DNM3
ILMN_21228,PPP4R3B
ILMN_21229,THAP3
ILMN_2123,RCC2
ILMN_21231,LRP11
ILMN_21232,EPN2
ILMN_21235,FLJ43276
ILMN_21238,FLJ45256
ILMN_21239,EIF4E3
ILMN_2124,MAX
ILMN_21242,PROCA1
ILMN_21244,LRSAM1
ILMN_21245,OSGEP
ILMN_21246,OR2AK2
ILMN_21247,IQSEC1
ILMN_21249,BPIFB2
ILMN_21251,FLJ35220
ILMN_21252,RGS22
ILMN_21253,SNRNP70
ILMN_21254,FLJ21062
ILMN_21255,MRM2
ILMN_21256,NOM1
ILMN_21257,TRIB3
ILMN_21259,Kua-UEV
ILMN_2126,DCTN3
ILMN_21260,ACTL6B
ILMN_21261,PPFIBP1
ILMN_21263,APOLD1
ILMN_21264,GYPE
ILMN_21265,MDM2
ILMN_21266,NR3C1
ILMN_21268,RRP7BP
ILMN_21269,HSD17B1
ILMN_2127,FOSL1
ILMN_21270,ASB17
ILMN_21271,COX4I1
ILMN_21272,DUSP8
ILMN_21273,NAGA
ILMN_21274,NEDD8
ILMN_21275,COX10
ILMN_21276,DLX4
ILMN_21277,SEMA6B
ILMN_21279,PKNOX1
ILMN_2128,SLC8A3
ILMN_21280,UBE2L6
ILMN_21281,SRP72
ILMN_21283,MNT
ILMN_21284,PRKCZ
ILMN_21287,TNFRSF6B
ILMN_21288,FETUB
ILMN_21289,HAS1
ILMN_2129,MT1E
ILMN_21291,LRRK2
ILMN_21292,CELF2
ILMN_21293,ETS2
ILMN_21295,CD34
ILMN_21296,CYP24A1
ILMN_21297,LOC126536
ILMN_21300,BSG
ILMN_21301,FSHB
ILMN_21302,BST2
ILMN_21303,GNGT2
ILMN_21304,HS3ST4
ILMN_21305,MYOZ3
ILMN_21306,PIK3R4
ILMN_21307,DIABLO
ILMN_21308,TPRA1
ILMN_21309,KCNJ16
ILMN_2131,CD80
ILMN_21310,ATF6B
ILMN_21311,ZNF696
ILMN_21314,CCDC185
ILMN_21317,XAGE3
ILMN_21318,BHLHE22
ILMN_21319,REEP5
ILMN_2132,LARP4
ILMN_21329,FLJ21742
ILMN_2133,CDC42BPA
ILMN_21330,SLC19A1
ILMN_21332,COMTD1
ILMN_21334,EPN2
ILMN_21335,CCR7
ILMN_21336,MOB4
ILMN_2134,SLC29A3
ILMN_21342,USP29
ILMN_21343,DPRX
ILMN_21345,C10orf90
ILMN_21346,LRSAM1
ILMN_21347,DPH1
ILMN_21348,OR2B11
ILMN_2135,ARHGEF11
ILMN_21350,LBH
ILMN_21351,HINT1
ILMN_21352,SLC26A2
ILMN_21353,RHOT2
ILMN_21354,GIPC1
ILMN_21355,CDK11A
ILMN_21359,RPP21
ILMN_21360,HFE
ILMN_21361,GYPE
ILMN_21363,DLL3
ILMN_21364,LOC339745
ILMN_21366,TP53I3
ILMN_21367,TRH
ILMN_21368,CPA1
ILMN_21369,TIMELESS
ILMN_2137,ZYX
ILMN_21370,MT1F
ILMN_21371,FLNB
ILMN_21372,MAPKAPK3
ILMN_21373,CAMK1
ILMN_21374,CRAT
ILMN_21376,KCNK16
ILMN_21377,LNX2
ILMN_21378,EYA2
ILMN_21379,PLA2G5
ILMN_2138,DHCR7
ILMN_21381,SLC25A26
ILMN_21382,BMP2K
ILMN_21383,COX8C
ILMN_21385,NTRK3
ILMN_21386,CTNNB1
ILMN_21387,LRRN2
ILMN_21388,VHL
ILMN_21389,FOXP1
ILMN_21390,IFT57
ILMN_21392,HUNK
ILMN_21393,PI4KB
ILMN_21395,CCL22
ILMN_21396,DIO2
ILMN_21397,MLLT11
ILMN_21400,STARD10
ILMN_21401,HNRNPL
ILMN_21402,SNRPN
ILMN_21403,CPA4
ILMN_21404,CCN3
ILMN_21405,CD34
ILMN_21406,MGC16186
ILMN_21408,INAVA
ILMN_21409,PRSS22
ILMN_2141,ATP1A1
ILMN_21414,GPR85
ILMN_21415,CTRL
ILMN_21416,MYL5
ILMN_21417,OSGIN2
ILMN_21418,THOP1
ILMN_21419,STOML2
ILMN_2142,SRGN
ILMN_21420,PMPCA
ILMN_21421,TBC1D14
ILMN_21422,PSG5
ILMN_21423,EGFLAM
ILMN_21424,UQCC2
ILMN_21425,KLHL7
ILMN_21428,G0S2
ILMN_21429,GNB1L
ILMN_2143,NR6A1
ILMN_21430,LRRN4
ILMN_21431,ZNF71
ILMN_21433,RIOK3
ILMN_21434,XAGE2
ILMN_21435,POPDC3
ILMN_21437,KAT14
ILMN_21438,DSC2
ILMN_2144,UMODL1
ILMN_21443,PCDH9
ILMN_21444,RHEBL1
ILMN_21446,DDX52
ILMN_21448,UBE2Q2
ILMN_2145,UGT1A7
ILMN_21452,RAX2
ILMN_21453,IL33
ILMN_21456,PNMA6A
ILMN_21458,FLRT1
ILMN_2146,AMPD1
ILMN_21460,PMS2P3
ILMN_21464,DUXA
ILMN_21469,VCX
ILMN_2147,ACKR3
ILMN_21470,WDHD1
ILMN_21471,ZFPL1
ILMN_21472,RIPK4
ILMN_21473,KIAA0513
ILMN_21474,ROBO1
ILMN_21475,ACMSD
ILMN_21476,KATNAL2
ILMN_21477,LOC402110
ILMN_21478,PI15
ILMN_21479,FLJ33718
ILMN_2148,SURF1
ILMN_21480,FERMT2
ILMN_21483,EPB41L1
ILMN_21485,DAZ2
ILMN_21487,SFRP1
ILMN_21488,CANT1
ILMN_21489,ZCCHC7
ILMN_21490,IGFBP1
ILMN_21491,STK4
ILMN_21496,OSTM1
ILMN_21497,SLC22A5
ILMN_21498,MBD3
ILMN_21499,CEACAM3
ILMN_2150,EHHADH
ILMN_21500,ETV3
ILMN_21501,SLC39A7
ILMN_21502,ACVR1
ILMN_21503,PIK3R5
ILMN_21504,TMEM67
ILMN_21505,PYCARD
ILMN_21506,UGGT2
ILMN_21507,PTPN2
ILMN_21508,DDI1
ILMN_21509,ANKFN1
ILMN_2151,PCLAF
ILMN_21510,UPF2
ILMN_21512,HIST2H3C
ILMN_21514,TAS2R31
ILMN_21515,CTAG2
ILMN_21516,LRRN2
ILMN_21517,PAPPA
ILMN_21519,DDR2
ILMN_21520,HIVEP2
ILMN_21521,PRKCZ
ILMN_21523,AAA1
ILMN_21524,SPAG9
